Attack,Host,Run,Mode,CPU Temperature (°C),CPU Usage (%),Memory Usage (%),Attack Type,Measurement,Timestamp
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,68.6,39.68,54.11,Cryptojacking,System,01:09:34.269
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,68.5,40.49,54.11,Cryptojacking,System,01:09:35.766
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,68.8,40.86,54.11,Cryptojacking,System,01:09:37.163
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,68.5,40.17,54.11,Cryptojacking,System,01:09:38.565
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,68.6,39.21,54.21,Cryptojacking,System,01:09:40.008
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,68.5,41.17,54.11,Cryptojacking,System,01:09:41.417
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,68.5,40.51,54.11,Cryptojacking,System,01:09:42.912
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,68.6,40.49,54.12,Cryptojacking,System,01:09:44.328
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,68.6,40.0,54.12,Cryptojacking,System,01:09:45.714
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,68.4,39.63,54.15,Cryptojacking,System,01:09:47.210
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,68.5,39.4,54.11,Cryptojacking,System,01:09:48.677
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,68.6,42.5,54.11,Cryptojacking,System,01:09:50.065
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,68.5,40.51,54.22,Cryptojacking,System,01:09:51.577
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,68.5,40.86,54.21,Cryptojacking,System,01:09:53.066
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,68.5,40.0,54.21,Cryptojacking,System,01:09:54.476
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,68.2,41.37,54.12,Cryptojacking,System,01:09:55.947
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,68.5,41.22,54.12,Cryptojacking,System,01:09:57.374
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Attack,68.4,41.17,54.12,Cryptojacking,System,01:09:58.880
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,68.5,41.83,54.12,Cryptojacking,System,01:10:00.363
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,68.4,4.3,53.0,Cryptojacking,System,01:10:01.683
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,68.5,5.5,52.84,Cryptojacking,System,01:10:03.010
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,67.9,4.34,52.84,Cryptojacking,System,01:10:04.336
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,67.5,2.24,52.84,Cryptojacking,System,01:10:05.650
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,67.0,7.29,52.84,Cryptojacking,System,01:10:06.980
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,66.0,6.31,52.81,Cryptojacking,System,01:10:08.301
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,65.4,3.37,52.8,Cryptojacking,System,01:10:09.605
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,65.0,3.29,52.8,Cryptojacking,System,01:10:10.920
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,64.5,4.16,52.8,Cryptojacking,System,01:10:12.248
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,63.6,4.34,52.81,Cryptojacking,System,01:10:13.560
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,63.4,2.22,52.81,Cryptojacking,System,01:10:14.869
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,62.8,3.33,52.8,Cryptojacking,System,01:10:16.189
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,61.8,3.29,52.8,Cryptojacking,System,01:10:17.496
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,61.4,2.27,52.81,Cryptojacking,System,01:10:18.804
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,60.9,2.24,52.8,Cryptojacking,System,01:10:20.115
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,60.6,4.3,52.8,Cryptojacking,System,01:10:21.434
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,59.8,4.44,52.8,Cryptojacking,System,01:10:22.737
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,59.4,3.37,52.8,Cryptojacking,System,01:10:24.045
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,59.1,2.24,52.79,Cryptojacking,System,01:10:25.361
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,58.8,2.22,52.79,Cryptojacking,System,01:10:26.679
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,58.1,2.24,52.79,Cryptojacking,System,01:10:27.984
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,57.9,3.33,52.83,Cryptojacking,System,01:10:29.300
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,57.4,2.24,52.83,Cryptojacking,System,01:10:30.610
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,56.9,3.26,52.84,Cryptojacking,System,01:10:31.912
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,56.6,4.34,52.84,Cryptojacking,System,01:10:33.236
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,56.4,3.33,52.83,Cryptojacking,System,01:10:34.556
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,56.1,2.27,52.84,Cryptojacking,System,01:10:35.876
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,55.8,3.4,52.83,Cryptojacking,System,01:10:37.195
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,55.4,2.24,52.83,Cryptojacking,System,01:10:38.508
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,55.1,2.24,52.83,Cryptojacking,System,01:10:39.818
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,54.8,6.45,52.84,Cryptojacking,System,01:10:41.132
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,54.5,3.22,52.86,Cryptojacking,System,01:10:42.459
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,54.4,3.26,52.84,Cryptojacking,System,01:10:43.786
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,54.0,2.24,52.84,Cryptojacking,System,01:10:45.100
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,53.8,1.9,52.85,Cryptojacking,System,01:10:46.416
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,53.6,2.22,52.84,Cryptojacking,System,01:10:47.731
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,53.5,3.37,52.85,Cryptojacking,System,01:10:49.053
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,53.0,2.24,52.84,Cryptojacking,System,01:10:50.372
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,52.9,4.44,52.84,Cryptojacking,System,01:10:51.685
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,52.8,3.19,52.84,Cryptojacking,System,01:10:53.006
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,52.6,2.22,52.84,Cryptojacking,System,01:10:54.321
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,52.4,3.33,52.84,Cryptojacking,System,01:10:55.641
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,52.2,3.29,52.84,Cryptojacking,System,01:10:56.954
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,52.0,4.34,52.84,Cryptojacking,System,01:10:58.272
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,51.9,3.4,52.84,Cryptojacking,System,01:10:59.576
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,51.8,2.24,52.84,Cryptojacking,System,01:11:00.879
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,51.6,2.29,52.85,Cryptojacking,System,01:11:02.199
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,51.4,4.34,52.85,Cryptojacking,System,01:11:03.514
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,51.1,3.4,52.85,Cryptojacking,System,01:11:04.833
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,51.1,3.37,52.85,Cryptojacking,System,01:11:06.156
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,51.0,4.44,52.85,Cryptojacking,System,01:11:07.478
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,50.9,3.44,52.85,Cryptojacking,System,01:11:08.796
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,50.9,2.24,52.85,Cryptojacking,System,01:11:10.104
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,50.4,5.37,52.85,Cryptojacking,System,01:11:11.415
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,50.4,3.33,52.85,Cryptojacking,System,01:11:12.724
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,50.4,4.16,52.83,Cryptojacking,System,01:11:14.034
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,50.2,3.26,52.83,Cryptojacking,System,01:11:15.345
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,50.1,3.33,52.83,Cryptojacking,System,01:11:16.654
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,50.1,2.24,52.83,Cryptojacking,System,01:11:17.971
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,50.0,5.37,52.83,Cryptojacking,System,01:11:19.293
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,49.9,1.14,52.83,Cryptojacking,System,01:11:20.606
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,49.9,1.17,52.83,Cryptojacking,System,01:11:21.921
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,49.8,5.37,52.77,Cryptojacking,System,01:11:23.237
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,49.8,2.19,52.79,Cryptojacking,System,01:11:24.554
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,49.6,3.33,52.8,Cryptojacking,System,01:11:25.862
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,49.6,2.27,52.8,Cryptojacking,System,01:11:27.178
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,49.8,2.27,52.8,Cryptojacking,System,01:11:28.486
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,49.5,2.29,52.79,Cryptojacking,System,01:11:29.797
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,49.6,5.61,52.79,Cryptojacking,System,01:11:31.110
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,49.5,3.29,52.79,Cryptojacking,System,01:11:32.428
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,49.4,4.49,52.8,Cryptojacking,System,01:11:33.754
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,49.2,2.27,52.8,Cryptojacking,System,01:11:35.065
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,49.4,3.37,52.79,Cryptojacking,System,01:11:36.377
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,49.2,5.37,52.79,Cryptojacking,System,01:11:37.693
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,49.1,3.37,52.79,Cryptojacking,System,01:11:38.999
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,49.1,3.37,52.79,Cryptojacking,System,01:11:40.316
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,49.0,3.52,52.79,Cryptojacking,System,01:11:41.625
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,49.0,1.11,52.8,Cryptojacking,System,01:11:42.937
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,48.9,2.24,52.8,Cryptojacking,System,01:11:44.267
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,48.9,2.24,52.8,Cryptojacking,System,01:11:45.582
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,48.8,3.4,52.8,Cryptojacking,System,01:11:46.906
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,48.8,5.49,52.8,Cryptojacking,System,01:11:48.227
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,48.9,3.37,52.8,Cryptojacking,System,01:11:49.528
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,48.6,2.27,52.79,Cryptojacking,System,01:11:50.844
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,48.6,2.29,52.79,Cryptojacking,System,01:11:52.155
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,48.8,2.27,52.81,Cryptojacking,System,01:11:53.465
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,48.5,3.37,52.8,Cryptojacking,System,01:11:54.770
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,48.5,2.32,52.8,Cryptojacking,System,01:11:56.075
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,48.5,2.19,52.8,Cryptojacking,System,01:11:57.382
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,48.4,2.35,52.8,Cryptojacking,System,01:11:58.690
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,48.2,3.44,52.81,Cryptojacking,System,01:11:59.995
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,48.4,4.49,52.8,Cryptojacking,System,01:12:01.312
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,48.1,2.29,52.8,Cryptojacking,System,01:12:02.627
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,48.1,5.5,52.8,Cryptojacking,System,01:12:03.947
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,48.1,3.22,52.81,Cryptojacking,System,01:12:05.271
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,48.0,3.4,52.81,Cryptojacking,System,01:12:06.590
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,48.0,3.33,52.81,Cryptojacking,System,01:12:07.903
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,48.1,2.22,52.8,Cryptojacking,System,01:12:09.222
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,47.9,3.4,52.8,Cryptojacking,System,01:12:10.535
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,48.0,2.27,52.8,Cryptojacking,System,01:12:11.843
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,47.9,3.4,52.81,Cryptojacking,System,01:12:13.162
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,47.8,2.27,52.8,Cryptojacking,System,01:12:14.467
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,47.8,2.24,52.79,Cryptojacking,System,01:12:15.783
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,47.8,3.37,52.79,Cryptojacking,System,01:12:17.100
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,47.8,1.17,52.79,Cryptojacking,System,01:12:18.402
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,47.6,4.44,52.8,Cryptojacking,System,01:12:19.721
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,47.8,2.27,52.79,Cryptojacking,System,01:12:21.027
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,47.5,3.29,52.79,Cryptojacking,System,01:12:22.339
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,47.5,2.29,52.79,Cryptojacking,System,01:12:23.649
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,47.4,4.44,52.8,Cryptojacking,System,01:12:24.962
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,47.4,3.37,52.79,Cryptojacking,System,01:12:26.291
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,47.4,2.29,52.79,Cryptojacking,System,01:12:27.609
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,47.4,3.29,52.79,Cryptojacking,System,01:12:28.913
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,47.4,3.44,52.79,Cryptojacking,System,01:12:30.233
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,47.4,2.24,52.79,Cryptojacking,System,01:12:31.544
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,47.2,6.25,52.79,Cryptojacking,System,01:12:32.855
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,47.1,2.19,52.8,Cryptojacking,System,01:12:34.166
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,47.4,4.54,52.8,Cryptojacking,System,01:12:35.477
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,47.2,4.44,52.8,Cryptojacking,System,01:12:36.788
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,47.1,1.12,52.8,Cryptojacking,System,01:12:38.102
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,47.1,2.24,52.81,Cryptojacking,System,01:12:39.420
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,47.1,2.27,52.8,Cryptojacking,System,01:12:40.734
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,46.9,2.22,52.83,Cryptojacking,System,01:12:42.050
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,46.9,3.26,52.84,Cryptojacking,System,01:12:43.365
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,46.9,2.24,52.84,Cryptojacking,System,01:12:44.672
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,47.0,2.27,52.84,Cryptojacking,System,01:12:45.980
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,46.9,4.34,52.8,Cryptojacking,System,01:12:47.295
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,46.9,3.4,52.79,Cryptojacking,System,01:12:48.599
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,46.9,3.37,52.8,Cryptojacking,System,01:12:49.912
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,46.6,2.22,52.8,Cryptojacking,System,01:12:51.230
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,46.8,3.4,52.8,Cryptojacking,System,01:12:52.543
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,46.8,3.29,52.8,Cryptojacking,System,01:12:53.858
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,46.8,1.13,52.8,Cryptojacking,System,01:12:55.184
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,46.6,3.29,52.8,Cryptojacking,System,01:12:56.491
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,46.8,2.24,52.8,Cryptojacking,System,01:12:57.808
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,46.6,1.17,52.79,Cryptojacking,System,01:12:59.116
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,46.8,4.25,52.8,Cryptojacking,System,01:13:00.421
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,46.6,2.32,52.8,Cryptojacking,System,01:13:01.739
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,46.6,2.27,52.79,Cryptojacking,System,01:13:03.059
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,46.5,2.24,52.8,Cryptojacking,System,01:13:04.372
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,46.4,2.27,52.84,Cryptojacking,System,01:13:05.683
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,46.5,4.34,52.84,Cryptojacking,System,01:13:06.990
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,46.5,4.3,52.84,Cryptojacking,System,01:13:08.322
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,46.4,2.27,52.84,Cryptojacking,System,01:13:09.636
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,46.4,3.22,52.84,Cryptojacking,System,01:13:10.938
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,46.2,5.31,52.84,Cryptojacking,System,01:13:12.250
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,46.4,2.22,52.9,Cryptojacking,System,01:13:13.567
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,46.2,5.55,52.91,Cryptojacking,System,01:13:14.875
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,46.4,3.29,52.91,Cryptojacking,System,01:13:16.202
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,46.4,5.37,52.91,Cryptojacking,System,01:13:17.515
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,46.5,3.29,52.89,Cryptojacking,System,01:13:18.822
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,46.4,3.29,52.89,Cryptojacking,System,01:13:20.140
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,46.4,2.32,52.89,Cryptojacking,System,01:13:21.447
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,46.4,3.33,52.85,Cryptojacking,System,01:13:22.767
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,46.1,2.24,52.85,Cryptojacking,System,01:13:24.079
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,46.0,2.22,52.85,Cryptojacking,System,01:13:25.391
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,46.2,4.49,52.91,Cryptojacking,System,01:13:26.713
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,46.0,3.33,52.91,Cryptojacking,System,01:13:28.037
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,46.1,2.29,52.91,Cryptojacking,System,01:13:29.345
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,46.1,3.37,52.91,Cryptojacking,System,01:13:30.662
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,46.1,2.24,52.91,Cryptojacking,System,01:13:31.980
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,46.0,5.31,52.9,Cryptojacking,System,01:13:33.294
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,46.0,1.12,52.91,Cryptojacking,System,01:13:34.600
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,46.1,3.4,52.91,Cryptojacking,System,01:13:35.907
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,46.0,4.34,52.92,Cryptojacking,System,01:13:37.237
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,46.0,3.22,52.9,Cryptojacking,System,01:13:38.559
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,45.9,3.22,52.9,Cryptojacking,System,01:13:39.882
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,46.0,3.29,52.9,Cryptojacking,System,01:13:41.196
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,45.9,3.33,52.9,Cryptojacking,System,01:13:42.498
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,45.9,5.31,52.9,Cryptojacking,System,01:13:43.831
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,45.9,4.34,52.9,Cryptojacking,System,01:13:45.146
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,45.9,3.37,52.9,Cryptojacking,System,01:13:46.460
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,45.9,2.27,52.88,Cryptojacking,System,01:13:47.769
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,45.9,3.26,52.88,Cryptojacking,System,01:13:49.081
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,45.6,6.25,52.88,Cryptojacking,System,01:13:50.395
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,45.8,1.14,52.88,Cryptojacking,System,01:13:51.715
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,45.8,2.19,52.88,Cryptojacking,System,01:13:53.026
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,45.6,3.33,52.88,Cryptojacking,System,01:13:54.335
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,45.8,3.33,52.88,Cryptojacking,System,01:13:55.648
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,45.8,4.49,52.88,Cryptojacking,System,01:13:56.959
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,45.6,6.6,52.89,Cryptojacking,System,01:13:58.278
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,45.8,2.24,52.89,Cryptojacking,System,01:13:59.583
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,45.6,4.54,52.89,Cryptojacking,System,01:14:00.899
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,45.5,3.33,52.89,Cryptojacking,System,01:14:02.221
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,45.6,6.59,52.9,Cryptojacking,System,01:14:03.530
CoinIMP (CPU) (100%),Apple MacBook Pro i7 2013,1,Recovery,45.5,2.29,52.92,Cryptojacking,System,01:14:04.842
