Attack,Host,Run,Mode,CPU Temperature (°C),CPU Usage (%),Memory Usage (%),Attack Type,Measurement,Timestamp
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,53.2,25.0,17.8299,Cryptojacking,System,02:59:30.793
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,53.2,25.0,17.8514,Cryptojacking,System,02:59:32.059
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,52.6,22.2,17.8299,Cryptojacking,System,02:59:33.291
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,53.7,25.0,17.8243,Cryptojacking,System,02:59:34.525
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,53.2,25.0,17.8234,Cryptojacking,System,02:59:35.758
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,53.7,22.2,17.7748,Cryptojacking,System,02:59:37.018
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,52.6,16.7,17.7692,Cryptojacking,System,02:59:38.300
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,52.6,28.5,17.77,Cryptojacking,System,02:59:39.583
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,53.2,25.0,17.7972,Cryptojacking,System,02:59:40.850
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,53.2,22.2,17.7963,Cryptojacking,System,02:59:42.083
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,53.2,33.3,17.9319,Cryptojacking,System,02:59:43.316
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,53.2,22.2,17.9319,Cryptojacking,System,02:59:44.550
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,53.2,25.0,17.9104,Cryptojacking,System,02:59:45.811
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,52.6,26.6,17.8506,Cryptojacking,System,02:59:47.077
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,52.6,22.2,17.7481,Cryptojacking,System,02:59:48.310
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,53.7,25.0,17.7197,Cryptojacking,System,02:59:49.543
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,53.2,25.0,17.6925,Cryptojacking,System,02:59:50.776
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,53.7,25.0,17.6116,Cryptojacking,System,02:59:52.037
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,52.6,26.6,17.7946,Cryptojacking,System,02:59:53.305
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,52.6,25.0,17.7946,Cryptojacking,System,02:59:54.540
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,53.2,25.0,17.7946,Cryptojacking,System,02:59:55.773
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,52.6,12.5,17.8484,Cryptojacking,System,02:59:57.006
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,52.6,33.3,17.8484,Cryptojacking,System,02:59:58.265
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,52.6,25.0,17.8484,Cryptojacking,System,02:59:59.531
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,53.7,33.3,17.8475,Cryptojacking,System,03:00:00.764
CoinIMP (CPU) (100%),Raspberry Pi 3B 1GB,1,Recovery,52.6,14.3,17.8475,Cryptojacking,System,03:00:01.997
