Attack,Host,Run,Mode,CPU Power (W),CPU Temperature (°C),GPU Temperature (°C),Attack Type,Measurement,Timestamp,CPU Graphics Power (W),CPU Temperature Core #1 (°C),CPU Temperature Core #2 (°C),CPU Temperature Core #3 (°C),CPU Temperature Core #4 (°C),CPU Power Cores (W)
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,19.5,80.0,0.0,Cryptojacking,Open Hardware Monitor,05:30:55.000,0.0,75.0,77.0,76.0,75.0,15.8
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,16.5,81.0,0.0,Cryptojacking,Open Hardware Monitor,05:30:57.000,0.0,75.0,81.0,78.0,78.0,12.9
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,14.7,78.0,0.0,Cryptojacking,Open Hardware Monitor,05:30:59.000,0.0,76.0,78.0,76.0,74.0,11.3
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,19.0,77.0,0.0,Cryptojacking,Open Hardware Monitor,05:31:01.000,0.0,75.0,76.0,76.0,75.0,15.4
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,12.7,74.0,0.0,Cryptojacking,Open Hardware Monitor,05:31:03.000,0.0,73.0,74.0,72.0,72.0,9.1
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,15.7,79.0,0.0,Cryptojacking,Open Hardware Monitor,05:31:05.000,0.0,79.0,77.0,74.0,78.0,12.1
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,15.4,74.0,0.0,Cryptojacking,Open Hardware Monitor,05:31:07.000,0.0,73.0,74.0,72.0,72.0,11.9
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,17.3,79.0,0.0,Cryptojacking,Open Hardware Monitor,05:31:09.000,0.0,78.0,79.0,78.0,77.0,13.7
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,20.8,82.0,0.0,Cryptojacking,Open Hardware Monitor,05:31:11.000,0.0,79.0,82.0,80.0,79.0,17.1
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,14.7,75.0,0.0,Cryptojacking,Open Hardware Monitor,05:31:13.000,0.0,73.0,75.0,72.0,73.0,11.3
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,22.1,76.0,0.0,Cryptojacking,Open Hardware Monitor,05:31:15.000,0.0,76.0,75.0,76.0,74.0,18.3
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,12.3,81.0,0.0,Cryptojacking,Open Hardware Monitor,05:31:17.000,0.0,75.0,76.0,81.0,79.0,8.7
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,22.7,74.0,0.0,Cryptojacking,Open Hardware Monitor,05:31:19.000,0.0,73.0,74.0,73.0,73.0,18.8
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,11.7,79.0,0.0,Cryptojacking,Open Hardware Monitor,05:31:21.000,0.0,77.0,75.0,73.0,75.0,8.2
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,17.9,81.0,0.0,Cryptojacking,Open Hardware Monitor,05:31:23.000,0.0,80.0,76.0,76.0,74.0,14.3
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,21.5,76.0,0.0,Cryptojacking,Open Hardware Monitor,05:31:25.000,0.0,74.0,76.0,71.0,72.0,17.7
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,11.9,82.0,0.0,Cryptojacking,Open Hardware Monitor,05:31:27.000,0.0,80.0,82.0,79.0,79.0,8.5
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,19.0,82.0,0.0,Cryptojacking,Open Hardware Monitor,05:31:29.000,0.0,79.0,82.0,74.0,79.0,15.4
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,18.5,80.0,0.0,Cryptojacking,Open Hardware Monitor,05:31:31.000,0.0,79.0,78.0,75.0,78.0,14.8
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,13.1,75.0,0.0,Cryptojacking,Open Hardware Monitor,05:31:33.000,0.0,74.0,75.0,73.0,74.0,9.4
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,12.9,74.0,0.0,Cryptojacking,Open Hardware Monitor,05:31:35.000,0.0,72.0,74.0,73.0,73.0,9.4
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,17.5,77.0,0.0,Cryptojacking,Open Hardware Monitor,05:31:37.000,0.0,75.0,76.0,73.0,75.0,13.9
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,15.8,75.0,0.0,Cryptojacking,Open Hardware Monitor,05:31:39.000,0.0,73.0,75.0,73.0,72.0,12.3
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,20.2,75.0,0.0,Cryptojacking,Open Hardware Monitor,05:31:41.000,0.0,74.0,75.0,72.0,73.0,16.5
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,18.8,75.0,0.0,Cryptojacking,Open Hardware Monitor,05:31:43.000,0.0,73.0,75.0,74.0,74.0,15.2
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,12.5,80.0,0.0,Cryptojacking,Open Hardware Monitor,05:31:45.000,0.0,78.0,80.0,73.0,78.0,8.9
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,21.5,76.0,0.0,Cryptojacking,Open Hardware Monitor,05:31:47.000,0.0,75.0,76.0,74.0,74.0,17.8
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,20.3,81.0,0.0,Cryptojacking,Open Hardware Monitor,05:31:49.000,0.0,78.0,81.0,74.0,78.0,16.6
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,19.4,78.0,0.0,Cryptojacking,Open Hardware Monitor,05:31:51.000,0.0,76.0,78.0,76.0,73.0,15.7
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,16.4,79.0,0.0,Cryptojacking,Open Hardware Monitor,05:31:53.000,0.0,75.0,77.0,75.0,77.0,12.8
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,16.8,77.0,0.0,Cryptojacking,Open Hardware Monitor,05:31:55.000,0.0,75.0,75.0,77.0,75.0,13.2
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,15.8,76.0,0.0,Cryptojacking,Open Hardware Monitor,05:31:57.000,0.0,75.0,76.0,75.0,75.0,12.2
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,15.2,75.0,0.0,Cryptojacking,Open Hardware Monitor,05:31:59.000,0.0,74.0,75.0,74.0,75.0,11.7
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,19.2,77.0,0.0,Cryptojacking,Open Hardware Monitor,05:32:01.000,0.0,76.0,77.0,75.0,74.0,15.5
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,12.2,75.0,0.0,Cryptojacking,Open Hardware Monitor,05:32:04.000,0.0,72.0,74.0,73.0,72.0,8.7
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,21.8,78.0,0.0,Cryptojacking,Open Hardware Monitor,05:32:06.000,0.0,77.0,75.0,75.0,78.0,18.0
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,19.7,75.0,0.0,Cryptojacking,Open Hardware Monitor,05:32:08.000,0.0,75.0,75.0,73.0,74.0,16.1
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,15.8,78.0,0.0,Cryptojacking,Open Hardware Monitor,05:32:10.000,0.0,74.0,77.0,75.0,73.0,12.3
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,17.0,79.0,0.0,Cryptojacking,Open Hardware Monitor,05:32:12.000,0.0,75.0,78.0,77.0,79.0,13.4
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,18.5,79.0,0.0,Cryptojacking,Open Hardware Monitor,05:32:14.000,0.0,77.0,80.0,77.0,78.0,14.9
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,16.2,80.0,0.0,Cryptojacking,Open Hardware Monitor,05:32:16.000,0.0,80.0,82.0,80.0,79.0,12.7
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,20.9,75.0,0.0,Cryptojacking,Open Hardware Monitor,05:32:18.000,0.0,74.0,75.0,74.0,74.0,17.1
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,15.5,80.0,0.0,Cryptojacking,Open Hardware Monitor,05:32:20.000,0.0,75.0,77.0,81.0,78.0,11.9
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,15.5,80.0,0.0,Cryptojacking,Open Hardware Monitor,05:32:22.000,0.0,80.0,77.0,79.0,79.0,12.0
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,13.7,79.0,0.0,Cryptojacking,Open Hardware Monitor,05:32:24.000,0.0,78.0,79.0,78.0,77.0,10.2
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,15.1,77.0,0.0,Cryptojacking,Open Hardware Monitor,05:32:26.000,0.0,74.0,77.0,72.0,73.0,11.6
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,15.3,77.0,0.0,Cryptojacking,Open Hardware Monitor,05:32:28.000,0.0,74.0,78.0,73.0,74.0,11.9
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,16.7,77.0,0.0,Cryptojacking,Open Hardware Monitor,05:32:30.000,0.0,75.0,77.0,77.0,76.0,13.1
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,18.4,76.0,0.0,Cryptojacking,Open Hardware Monitor,05:32:32.000,0.0,75.0,76.0,74.0,75.0,14.8
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,18.2,83.0,0.0,Cryptojacking,Open Hardware Monitor,05:32:34.000,0.0,79.0,84.0,77.0,75.0,14.6
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,11.7,76.0,0.0,Cryptojacking,Open Hardware Monitor,05:32:36.000,0.0,74.0,75.0,72.0,73.0,8.2
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,13.1,75.0,0.0,Cryptojacking,Open Hardware Monitor,05:32:38.000,0.0,72.0,74.0,72.0,72.0,9.5
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,12.9,79.0,0.0,Cryptojacking,Open Hardware Monitor,05:32:40.000,0.0,74.0,76.0,73.0,78.0,9.4
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,15.2,77.0,0.0,Cryptojacking,Open Hardware Monitor,05:32:42.000,0.0,76.0,76.0,74.0,75.0,11.7
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,14.1,81.0,0.0,Cryptojacking,Open Hardware Monitor,05:32:44.000,0.0,77.0,81.0,79.0,79.0,10.5
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,16.3,82.0,0.0,Cryptojacking,Open Hardware Monitor,05:32:46.000,0.0,78.0,81.0,80.0,79.0,12.8
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,16.0,80.0,0.0,Cryptojacking,Open Hardware Monitor,05:32:48.000,0.0,78.0,80.0,79.0,78.0,12.5
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,20.2,77.0,0.0,Cryptojacking,Open Hardware Monitor,05:32:50.000,0.0,75.0,77.0,73.0,74.0,16.5
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,19.4,75.0,0.0,Cryptojacking,Open Hardware Monitor,05:32:52.000,0.0,73.0,75.0,72.0,73.0,15.7
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,16.1,76.0,0.0,Cryptojacking,Open Hardware Monitor,05:32:54.000,0.0,73.0,76.0,73.0,73.0,12.6
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,16.3,78.0,0.0,Cryptojacking,Open Hardware Monitor,05:32:56.000,0.0,74.0,77.0,73.0,74.0,12.8
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,16.4,77.0,0.0,Cryptojacking,Open Hardware Monitor,05:32:58.000,0.0,75.0,77.0,72.0,72.0,12.8
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,15.0,78.0,0.0,Cryptojacking,Open Hardware Monitor,05:33:00.000,0.0,74.0,77.0,74.0,75.0,11.5
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,17.2,75.0,0.0,Cryptojacking,Open Hardware Monitor,05:33:02.000,0.0,73.0,75.0,73.0,74.0,13.6
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,15.1,78.0,0.0,Cryptojacking,Open Hardware Monitor,05:33:04.000,0.0,74.0,77.0,73.0,73.0,11.6
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,14.6,81.0,0.0,Cryptojacking,Open Hardware Monitor,05:33:06.000,0.0,78.0,81.0,77.0,76.0,11.1
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,13.1,81.0,0.0,Cryptojacking,Open Hardware Monitor,05:33:08.000,0.0,74.0,81.0,76.0,79.0,9.7
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,16.0,82.0,0.0,Cryptojacking,Open Hardware Monitor,05:33:10.000,0.0,76.0,82.0,76.0,75.0,12.5
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,13.8,79.0,0.0,Cryptojacking,Open Hardware Monitor,05:33:12.000,0.0,78.0,80.0,78.0,77.0,10.4
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,12.3,74.0,0.0,Cryptojacking,Open Hardware Monitor,05:33:14.000,0.0,72.0,74.0,72.0,74.0,8.9
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,17.6,81.0,0.0,Cryptojacking,Open Hardware Monitor,05:33:16.000,0.0,78.0,81.0,75.0,75.0,14.0
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,19.9,79.0,0.0,Cryptojacking,Open Hardware Monitor,05:33:18.000,0.0,74.0,76.0,79.0,79.0,16.2
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,15.6,75.0,0.0,Cryptojacking,Open Hardware Monitor,05:33:20.000,0.0,75.0,75.0,74.0,75.0,12.0
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,13.3,76.0,0.0,Cryptojacking,Open Hardware Monitor,05:33:22.000,0.0,73.0,75.0,72.0,73.0,9.6
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,12.8,76.0,0.0,Cryptojacking,Open Hardware Monitor,05:33:24.000,0.0,73.0,76.0,74.0,75.0,9.2
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,15.1,75.0,0.0,Cryptojacking,Open Hardware Monitor,05:33:26.000,0.0,74.0,75.0,74.0,74.0,11.6
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,18.9,76.0,0.0,Cryptojacking,Open Hardware Monitor,05:33:28.000,0.0,74.0,76.0,73.0,74.0,15.2
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,16.6,76.0,0.0,Cryptojacking,Open Hardware Monitor,05:33:30.000,0.0,73.0,76.0,73.0,73.0,13.1
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,17.4,83.0,0.0,Cryptojacking,Open Hardware Monitor,05:33:32.000,0.0,74.0,83.0,75.0,79.0,13.8
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,15.4,75.0,0.0,Cryptojacking,Open Hardware Monitor,05:33:34.000,0.0,74.0,75.0,72.0,72.0,11.9
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,15.7,81.0,0.0,Cryptojacking,Open Hardware Monitor,05:33:36.000,0.0,74.0,81.0,81.0,76.0,12.2
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,18.5,78.0,0.0,Cryptojacking,Open Hardware Monitor,05:33:38.000,0.0,76.0,78.0,76.0,77.0,14.9
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,14.4,79.0,0.0,Cryptojacking,Open Hardware Monitor,05:33:40.000,0.0,79.0,79.0,78.0,78.0,10.8
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,14.8,75.0,0.0,Cryptojacking,Open Hardware Monitor,05:33:42.000,0.0,72.0,75.0,72.0,73.0,11.3
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,20.7,82.0,0.0,Cryptojacking,Open Hardware Monitor,05:33:44.000,0.0,79.0,82.0,75.0,74.0,17.0
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,13.2,77.0,0.0,Cryptojacking,Open Hardware Monitor,05:33:46.000,0.0,73.0,77.0,72.0,74.0,9.5
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,13.4,78.0,0.0,Cryptojacking,Open Hardware Monitor,05:33:48.000,0.0,75.0,78.0,73.0,72.0,9.8
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,12.6,75.0,0.0,Cryptojacking,Open Hardware Monitor,05:33:50.000,0.0,74.0,75.0,73.0,74.0,9.0
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,19.4,78.0,0.0,Cryptojacking,Open Hardware Monitor,05:33:52.000,0.0,75.0,78.0,75.0,75.0,15.6
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,18.2,75.0,0.0,Cryptojacking,Open Hardware Monitor,05:33:54.000,0.0,73.0,75.0,72.0,73.0,14.5
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,17.1,78.0,0.0,Cryptojacking,Open Hardware Monitor,05:33:56.000,0.0,74.0,76.0,74.0,73.0,13.5
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,16.6,78.0,0.0,Cryptojacking,Open Hardware Monitor,05:33:58.000,0.0,75.0,78.0,73.0,72.0,13.0
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,15.0,82.0,0.0,Cryptojacking,Open Hardware Monitor,05:34:00.000,0.0,79.0,82.0,79.0,77.0,11.4
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,21.3,83.0,0.0,Cryptojacking,Open Hardware Monitor,05:34:02.000,0.0,83.0,78.0,76.0,79.0,17.6
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,13.4,75.0,0.0,Cryptojacking,Open Hardware Monitor,05:34:04.000,0.0,73.0,75.0,74.0,74.0,9.7
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,14.0,75.0,0.0,Cryptojacking,Open Hardware Monitor,05:34:06.000,0.0,73.0,74.0,72.0,73.0,10.5
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,21.4,78.0,0.0,Cryptojacking,Open Hardware Monitor,05:34:08.000,0.0,76.0,75.0,74.0,74.0,17.7
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,21.6,80.0,0.0,Cryptojacking,Open Hardware Monitor,05:34:10.000,0.0,78.0,80.0,75.0,79.0,17.9
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,13.5,77.0,0.0,Cryptojacking,Open Hardware Monitor,05:34:12.000,0.0,75.0,77.0,73.0,74.0,9.8
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,11.7,74.0,0.0,Cryptojacking,Open Hardware Monitor,05:34:14.000,0.0,72.0,74.0,72.0,72.0,8.2
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,16.1,76.0,0.0,Cryptojacking,Open Hardware Monitor,05:34:16.000,0.0,74.0,76.0,73.0,73.0,12.6
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,18.7,80.0,0.0,Cryptojacking,Open Hardware Monitor,05:34:18.000,0.0,78.0,80.0,78.0,77.0,15.1
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,14.7,77.0,0.0,Cryptojacking,Open Hardware Monitor,05:34:20.000,0.0,74.0,75.0,74.0,73.0,11.2
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,13.2,75.0,0.0,Cryptojacking,Open Hardware Monitor,05:34:22.000,0.0,74.0,75.0,74.0,74.0,9.7
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,15.0,79.0,0.0,Cryptojacking,Open Hardware Monitor,05:34:24.000,0.0,74.0,75.0,74.0,79.0,11.6
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,16.7,82.0,0.0,Cryptojacking,Open Hardware Monitor,05:34:26.000,0.0,75.0,82.0,80.0,78.0,13.2
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,22.0,80.0,0.0,Cryptojacking,Open Hardware Monitor,05:34:28.000,0.0,80.0,78.0,75.0,79.0,18.2
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,21.6,80.0,0.0,Cryptojacking,Open Hardware Monitor,05:34:31.000,0.0,80.0,77.0,75.0,79.0,17.8
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,13.2,74.0,0.0,Cryptojacking,Open Hardware Monitor,05:34:33.000,0.0,73.0,74.0,73.0,72.0,9.6
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,12.2,74.0,0.0,Cryptojacking,Open Hardware Monitor,05:34:35.000,0.0,72.0,74.0,70.0,72.0,8.7
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,17.2,78.0,0.0,Cryptojacking,Open Hardware Monitor,05:34:37.000,0.0,74.0,76.0,74.0,74.0,13.6
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,12.6,73.0,0.0,Cryptojacking,Open Hardware Monitor,05:34:39.000,0.0,72.0,73.0,71.0,72.0,9.1
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,20.1,78.0,0.0,Cryptojacking,Open Hardware Monitor,05:34:41.000,0.0,77.0,76.0,73.0,77.0,16.4
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,20.5,79.0,0.0,Cryptojacking,Open Hardware Monitor,05:34:43.000,0.0,74.0,78.0,75.0,77.0,16.7
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,13.2,77.0,0.0,Cryptojacking,Open Hardware Monitor,05:34:45.000,0.0,75.0,77.0,74.0,73.0,9.6
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,15.8,77.0,0.0,Cryptojacking,Open Hardware Monitor,05:34:47.000,0.0,75.0,75.0,73.0,73.0,12.1
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,16.6,79.0,0.0,Cryptojacking,Open Hardware Monitor,05:34:49.000,0.0,76.0,78.0,75.0,72.0,13.0
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,17.7,75.0,0.0,Cryptojacking,Open Hardware Monitor,05:34:51.000,0.0,74.0,75.0,72.0,73.0,14.0
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,15.7,81.0,0.0,Cryptojacking,Open Hardware Monitor,05:34:53.000,0.0,77.0,81.0,77.0,78.0,12.2
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,17.8,75.0,0.0,Cryptojacking,Open Hardware Monitor,05:34:55.000,0.0,74.0,74.0,71.0,72.0,14.1
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,17.2,77.0,0.0,Cryptojacking,Open Hardware Monitor,05:34:57.000,0.0,75.0,75.0,74.0,74.0,13.5
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,17.7,77.0,0.0,Cryptojacking,Open Hardware Monitor,05:34:59.000,0.0,74.0,77.0,73.0,74.0,14.0
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,18.1,82.0,0.0,Cryptojacking,Open Hardware Monitor,05:35:01.000,0.0,79.0,82.0,75.0,78.0,14.4
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,13.3,75.0,0.0,Cryptojacking,Open Hardware Monitor,05:35:03.000,0.0,73.0,74.0,72.0,73.0,9.7
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,12.9,75.0,0.0,Cryptojacking,Open Hardware Monitor,05:35:05.000,0.0,73.0,75.0,71.0,72.0,9.3
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,19.0,79.0,0.0,Cryptojacking,Open Hardware Monitor,05:35:07.000,0.0,76.0,77.0,77.0,73.0,15.3
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,13.5,75.0,0.0,Cryptojacking,Open Hardware Monitor,05:35:09.000,0.0,74.0,74.0,72.0,73.0,9.9
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,19.0,80.0,0.0,Cryptojacking,Open Hardware Monitor,05:35:11.000,0.0,77.0,77.0,76.0,74.0,15.3
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,18.6,78.0,0.0,Cryptojacking,Open Hardware Monitor,05:35:13.000,0.0,75.0,77.0,75.0,73.0,14.9
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,12.2,75.0,0.0,Cryptojacking,Open Hardware Monitor,05:35:15.000,0.0,75.0,74.0,71.0,74.0,8.7
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,19.7,77.0,0.0,Cryptojacking,Open Hardware Monitor,05:35:17.000,0.0,74.0,75.0,74.0,74.0,16.0
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,13.4,76.0,0.0,Cryptojacking,Open Hardware Monitor,05:35:19.000,0.0,76.0,76.0,74.0,74.0,9.7
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,13.1,74.0,0.0,Cryptojacking,Open Hardware Monitor,05:35:21.000,0.0,73.0,74.0,72.0,74.0,9.5
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,13.9,76.0,0.0,Cryptojacking,Open Hardware Monitor,05:35:23.000,0.0,76.0,74.0,74.0,73.0,10.3
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,21.5,82.0,0.0,Cryptojacking,Open Hardware Monitor,05:35:25.000,0.0,74.0,78.0,82.0,75.0,17.7
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,12.4,74.0,0.0,Cryptojacking,Open Hardware Monitor,05:35:27.000,0.0,72.0,73.0,73.0,72.0,8.9
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,20.7,80.0,0.0,Cryptojacking,Open Hardware Monitor,05:35:29.000,0.0,75.0,77.0,75.0,74.0,17.0
CoinIMP (CPU) (40%),ASUS Zenbook UX51VZ,1,Attack,12.9,77.0,0.0,Cryptojacking,Open Hardware Monitor,05:35:31.000,0.0,74.0,77.0,71.0,72.0,9.3
