Attack,Host,Run,Mode,CPU Power (W),CPU Temperature (°C),GPU Temperature (°C),Attack Type,Measurement,Timestamp,CPU Graphics Power (W),CPU Temperature Core #1 (°C),CPU Temperature Core #2 (°C),CPU Temperature Core #3 (°C),CPU Temperature Core #4 (°C),CPU Power Cores (W)
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,19.6,78.0,0.0,Cryptojacking,Open Hardware Monitor,05:01:55.000,0.0,74.0,75.0,72.0,73.0,16.0
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,20.8,78.0,0.0,Cryptojacking,Open Hardware Monitor,05:01:57.000,0.0,76.0,78.0,75.0,76.0,17.2
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,20.9,78.0,0.0,Cryptojacking,Open Hardware Monitor,05:01:59.000,0.0,76.0,78.0,74.0,75.0,17.3
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,15.0,75.0,0.0,Cryptojacking,Open Hardware Monitor,05:02:01.000,0.0,73.0,76.0,72.0,73.0,11.4
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,14.1,75.0,0.0,Cryptojacking,Open Hardware Monitor,05:02:03.000,0.0,74.0,75.0,72.0,73.0,10.4
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,20.6,80.0,0.0,Cryptojacking,Open Hardware Monitor,05:02:05.000,0.0,78.0,80.0,78.0,78.0,17.0
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,21.7,76.0,0.0,Cryptojacking,Open Hardware Monitor,05:02:07.000,0.0,76.0,76.0,74.0,74.0,18.0
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,13.4,77.0,0.0,Cryptojacking,Open Hardware Monitor,05:02:09.000,0.0,75.0,77.0,74.0,74.0,9.8
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,13.6,77.0,0.0,Cryptojacking,Open Hardware Monitor,05:02:11.000,0.0,76.0,76.0,74.0,74.0,10.0
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,14.0,75.0,0.0,Cryptojacking,Open Hardware Monitor,05:02:13.000,0.0,75.0,75.0,73.0,72.0,10.4
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,13.2,75.0,0.0,Cryptojacking,Open Hardware Monitor,05:02:15.000,0.0,74.0,75.0,72.0,72.0,9.7
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,19.0,79.0,0.0,Cryptojacking,Open Hardware Monitor,05:02:17.000,0.0,78.0,79.0,78.0,77.0,15.4
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,19.3,77.0,0.0,Cryptojacking,Open Hardware Monitor,05:02:19.000,0.0,76.0,76.0,75.0,74.0,15.7
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,22.2,78.0,0.0,Cryptojacking,Open Hardware Monitor,05:02:21.000,0.0,76.0,77.0,74.0,74.0,18.5
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,19.5,81.0,0.0,Cryptojacking,Open Hardware Monitor,05:02:23.000,0.0,78.0,81.0,79.0,79.0,15.9
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,19.5,78.0,0.0,Cryptojacking,Open Hardware Monitor,05:02:25.000,0.0,76.0,78.0,76.0,75.0,15.9
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,16.5,80.0,0.0,Cryptojacking,Open Hardware Monitor,05:02:27.000,0.0,78.0,80.0,79.0,77.0,12.9
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,20.2,75.0,0.0,Cryptojacking,Open Hardware Monitor,05:02:29.000,0.0,74.0,76.0,73.0,74.0,16.6
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,14.3,77.0,0.0,Cryptojacking,Open Hardware Monitor,05:02:31.000,0.0,75.0,77.0,75.0,75.0,10.6
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,15.7,78.0,0.0,Cryptojacking,Open Hardware Monitor,05:02:33.000,0.0,75.0,77.0,75.0,75.0,12.1
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,20.8,78.0,0.0,Cryptojacking,Open Hardware Monitor,05:02:35.000,0.0,78.0,78.0,75.0,75.0,17.1
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,19.5,81.0,0.0,Cryptojacking,Open Hardware Monitor,05:02:37.000,0.0,79.0,81.0,80.0,78.0,15.9
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,17.6,75.0,0.0,Cryptojacking,Open Hardware Monitor,05:02:39.000,0.0,74.0,75.0,73.0,73.0,14.0
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,13.6,76.0,0.0,Cryptojacking,Open Hardware Monitor,05:02:41.000,0.0,75.0,76.0,72.0,73.0,10.0
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,14.0,77.0,0.0,Cryptojacking,Open Hardware Monitor,05:02:43.000,0.0,75.0,77.0,75.0,74.0,10.4
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,17.1,75.0,0.0,Cryptojacking,Open Hardware Monitor,05:02:45.000,0.0,74.0,74.0,73.0,73.0,13.5
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,17.9,77.0,0.0,Cryptojacking,Open Hardware Monitor,05:02:47.000,0.0,75.0,77.0,74.0,75.0,14.3
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,17.1,78.0,0.0,Cryptojacking,Open Hardware Monitor,05:02:49.000,0.0,76.0,78.0,75.0,74.0,13.5
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,13.3,77.0,0.0,Cryptojacking,Open Hardware Monitor,05:02:51.000,0.0,74.0,77.0,75.0,75.0,9.7
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,13.2,78.0,0.0,Cryptojacking,Open Hardware Monitor,05:02:53.000,0.0,75.0,78.0,74.0,74.0,9.6
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,18.0,79.0,0.0,Cryptojacking,Open Hardware Monitor,05:02:55.000,0.0,74.0,76.0,75.0,74.0,14.4
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,18.4,76.0,0.0,Cryptojacking,Open Hardware Monitor,05:02:57.000,0.0,74.0,76.0,74.0,73.0,14.9
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,21.2,78.0,0.0,Cryptojacking,Open Hardware Monitor,05:02:59.000,0.0,74.0,77.0,77.0,74.0,17.5
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,21.0,80.0,0.0,Cryptojacking,Open Hardware Monitor,05:03:01.000,0.0,78.0,80.0,78.0,77.0,17.3
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,18.6,78.0,0.0,Cryptojacking,Open Hardware Monitor,05:03:03.000,0.0,76.0,77.0,73.0,73.0,15.0
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,22.7,78.0,0.0,Cryptojacking,Open Hardware Monitor,05:03:05.000,0.0,75.0,78.0,75.0,74.0,19.1
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,12.9,75.0,0.0,Cryptojacking,Open Hardware Monitor,05:03:07.000,0.0,72.0,75.0,71.0,73.0,9.4
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,14.1,76.0,0.0,Cryptojacking,Open Hardware Monitor,05:03:09.000,0.0,74.0,76.0,72.0,72.0,10.5
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,14.0,77.0,0.0,Cryptojacking,Open Hardware Monitor,05:03:11.000,0.0,75.0,77.0,74.0,73.0,10.4
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,20.2,78.0,0.0,Cryptojacking,Open Hardware Monitor,05:03:13.000,0.0,74.0,76.0,73.0,78.0,16.6
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,21.1,80.0,0.0,Cryptojacking,Open Hardware Monitor,05:03:15.000,0.0,78.0,80.0,79.0,78.0,17.5
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,21.8,81.0,0.0,Cryptojacking,Open Hardware Monitor,05:03:17.000,0.0,79.0,81.0,76.0,78.0,18.2
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,20.7,81.0,0.0,Cryptojacking,Open Hardware Monitor,05:03:19.000,0.0,80.0,81.0,80.0,79.0,17.0
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,13.9,76.0,0.0,Cryptojacking,Open Hardware Monitor,05:03:21.000,0.0,75.0,76.0,75.0,74.0,10.3
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,14.6,76.0,0.0,Cryptojacking,Open Hardware Monitor,05:03:23.000,0.0,76.0,76.0,72.0,72.0,10.9
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,16.4,78.0,0.0,Cryptojacking,Open Hardware Monitor,05:03:25.000,0.0,75.0,78.0,73.0,74.0,12.8
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,19.6,82.0,0.0,Cryptojacking,Open Hardware Monitor,05:03:27.000,0.0,75.0,82.0,78.0,79.0,16.1
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,12.4,76.0,0.0,Cryptojacking,Open Hardware Monitor,05:03:29.000,0.0,75.0,76.0,71.0,73.0,8.9
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,24.0,82.0,0.0,Cryptojacking,Open Hardware Monitor,05:03:31.000,0.0,79.0,82.0,75.0,76.0,20.2
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,14.7,77.0,0.0,Cryptojacking,Open Hardware Monitor,05:03:33.000,0.0,74.0,76.0,76.0,75.0,11.0
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,17.8,80.0,0.0,Cryptojacking,Open Hardware Monitor,05:03:35.000,0.0,76.0,78.0,76.0,75.0,14.2
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,17.1,75.0,0.0,Cryptojacking,Open Hardware Monitor,05:03:38.000,0.0,75.0,75.0,72.0,74.0,13.5
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,15.8,77.0,0.0,Cryptojacking,Open Hardware Monitor,05:03:40.000,0.0,77.0,77.0,76.0,76.0,12.2
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,18.9,79.0,0.0,Cryptojacking,Open Hardware Monitor,05:03:42.000,0.0,74.0,78.0,75.0,75.0,15.3
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,18.4,77.0,0.0,Cryptojacking,Open Hardware Monitor,05:03:44.000,0.0,75.0,77.0,75.0,74.0,14.8
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,18.7,76.0,0.0,Cryptojacking,Open Hardware Monitor,05:03:46.000,0.0,73.0,76.0,72.0,72.0,15.1
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,21.4,79.0,0.0,Cryptojacking,Open Hardware Monitor,05:03:48.000,0.0,75.0,77.0,75.0,76.0,17.7
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,13.9,76.0,0.0,Cryptojacking,Open Hardware Monitor,05:03:50.000,0.0,73.0,76.0,73.0,73.0,10.3
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,17.8,79.0,0.0,Cryptojacking,Open Hardware Monitor,05:03:52.000,0.0,76.0,78.0,76.0,75.0,14.2
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,19.2,81.0,0.0,Cryptojacking,Open Hardware Monitor,05:03:54.000,0.0,79.0,80.0,78.0,79.0,15.6
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,19.7,77.0,0.0,Cryptojacking,Open Hardware Monitor,05:03:56.000,0.0,74.0,76.0,73.0,74.0,16.1
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,20.7,81.0,0.0,Cryptojacking,Open Hardware Monitor,05:03:58.000,0.0,80.0,82.0,78.0,77.0,17.1
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,20.3,80.0,0.0,Cryptojacking,Open Hardware Monitor,05:04:00.000,0.0,77.0,79.0,74.0,77.0,16.7
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,14.6,74.0,0.0,Cryptojacking,Open Hardware Monitor,05:04:02.000,0.0,74.0,74.0,72.0,74.0,10.9
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,13.7,75.0,0.0,Cryptojacking,Open Hardware Monitor,05:04:04.000,0.0,75.0,75.0,74.0,73.0,10.1
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,14.6,75.0,0.0,Cryptojacking,Open Hardware Monitor,05:04:06.000,0.0,74.0,75.0,73.0,74.0,11.0
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,21.6,82.0,0.0,Cryptojacking,Open Hardware Monitor,05:04:08.000,0.0,80.0,82.0,80.0,79.0,18.0
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,13.7,75.0,0.0,Cryptojacking,Open Hardware Monitor,05:04:10.000,0.0,75.0,75.0,72.0,73.0,10.1
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,13.3,75.0,0.0,Cryptojacking,Open Hardware Monitor,05:04:12.000,0.0,73.0,75.0,71.0,73.0,9.7
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,14.5,75.0,0.0,Cryptojacking,Open Hardware Monitor,05:04:14.000,0.0,72.0,75.0,71.0,72.0,10.8
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,20.1,80.0,0.0,Cryptojacking,Open Hardware Monitor,05:04:16.000,0.0,79.0,80.0,78.0,77.0,16.5
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,20.3,78.0,0.0,Cryptojacking,Open Hardware Monitor,05:04:18.000,0.0,75.0,78.0,74.0,75.0,16.7
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,19.0,79.0,0.0,Cryptojacking,Open Hardware Monitor,05:04:20.000,0.0,79.0,78.0,75.0,76.0,15.4
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,18.2,76.0,0.0,Cryptojacking,Open Hardware Monitor,05:04:22.000,0.0,74.0,76.0,72.0,72.0,14.5
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,13.7,75.0,0.0,Cryptojacking,Open Hardware Monitor,05:04:24.000,0.0,74.0,75.0,71.0,73.0,10.2
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,20.4,80.0,0.0,Cryptojacking,Open Hardware Monitor,05:04:26.000,0.0,79.0,78.0,80.0,76.0,16.7
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,17.0,76.0,0.0,Cryptojacking,Open Hardware Monitor,05:04:28.000,0.0,75.0,76.0,73.0,75.0,13.5
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,17.1,77.0,0.0,Cryptojacking,Open Hardware Monitor,05:04:30.000,0.0,76.0,77.0,74.0,74.0,13.5
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,15.4,75.0,0.0,Cryptojacking,Open Hardware Monitor,05:04:32.000,0.0,73.0,75.0,74.0,73.0,11.7
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,13.5,75.0,0.0,Cryptojacking,Open Hardware Monitor,05:04:34.000,0.0,72.0,73.0,72.0,75.0,9.9
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,20.6,78.0,0.0,Cryptojacking,Open Hardware Monitor,05:04:36.000,0.0,75.0,77.0,74.0,74.0,16.9
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,22.5,81.0,0.0,Cryptojacking,Open Hardware Monitor,05:04:38.000,0.0,79.0,81.0,80.0,79.0,18.8
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,16.6,76.0,0.0,Cryptojacking,Open Hardware Monitor,05:04:40.000,0.0,74.0,76.0,74.0,75.0,13.0
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,13.9,75.0,0.0,Cryptojacking,Open Hardware Monitor,05:04:42.000,0.0,74.0,75.0,72.0,73.0,10.3
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,17.4,80.0,0.0,Cryptojacking,Open Hardware Monitor,05:04:44.000,0.0,78.0,80.0,77.0,78.0,13.8
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,19.5,78.0,0.0,Cryptojacking,Open Hardware Monitor,05:04:46.000,0.0,74.0,76.0,75.0,73.0,15.9
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,19.0,79.0,0.0,Cryptojacking,Open Hardware Monitor,05:04:48.000,0.0,75.0,78.0,75.0,74.0,15.4
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,15.4,77.0,0.0,Cryptojacking,Open Hardware Monitor,05:04:50.000,0.0,76.0,77.0,75.0,74.0,11.7
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,13.2,75.0,0.0,Cryptojacking,Open Hardware Monitor,05:04:52.000,0.0,73.0,75.0,71.0,73.0,9.6
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,18.6,78.0,0.0,Cryptojacking,Open Hardware Monitor,05:04:54.000,0.0,73.0,76.0,72.0,74.0,15.0
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,19.1,81.0,0.0,Cryptojacking,Open Hardware Monitor,05:04:56.000,0.0,78.0,81.0,79.0,78.0,15.5
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,20.1,77.0,0.0,Cryptojacking,Open Hardware Monitor,05:04:58.000,0.0,74.0,75.0,73.0,74.0,16.5
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,21.6,77.0,0.0,Cryptojacking,Open Hardware Monitor,05:05:00.000,0.0,75.0,77.0,73.0,74.0,17.9
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,13.9,77.0,0.0,Cryptojacking,Open Hardware Monitor,05:05:02.000,0.0,75.0,77.0,73.0,75.0,10.3
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,12.9,76.0,0.0,Cryptojacking,Open Hardware Monitor,05:05:04.000,0.0,74.0,75.0,73.0,72.0,9.4
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,19.5,81.0,0.0,Cryptojacking,Open Hardware Monitor,05:05:06.000,0.0,79.0,81.0,79.0,79.0,15.9
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,18.7,81.0,0.0,Cryptojacking,Open Hardware Monitor,05:05:08.000,0.0,79.0,81.0,79.0,79.0,15.1
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,20.5,78.0,0.0,Cryptojacking,Open Hardware Monitor,05:05:10.000,0.0,76.0,78.0,74.0,75.0,16.8
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,21.3,78.0,0.0,Cryptojacking,Open Hardware Monitor,05:05:12.000,0.0,76.0,78.0,75.0,75.0,17.6
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,19.2,81.0,0.0,Cryptojacking,Open Hardware Monitor,05:05:14.000,0.0,78.0,79.0,77.0,80.0,15.6
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,14.2,76.0,0.0,Cryptojacking,Open Hardware Monitor,05:05:16.000,0.0,76.0,76.0,74.0,73.0,10.6
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,13.8,77.0,0.0,Cryptojacking,Open Hardware Monitor,05:05:18.000,0.0,76.0,77.0,74.0,76.0,10.2
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,20.2,79.0,0.0,Cryptojacking,Open Hardware Monitor,05:05:20.000,0.0,79.0,77.0,75.0,79.0,16.5
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,20.2,81.0,0.0,Cryptojacking,Open Hardware Monitor,05:05:22.000,0.0,78.0,81.0,80.0,80.0,16.6
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,16.2,76.0,0.0,Cryptojacking,Open Hardware Monitor,05:05:24.000,0.0,72.0,76.0,72.0,74.0,12.7
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,13.5,77.0,0.0,Cryptojacking,Open Hardware Monitor,05:05:26.000,0.0,76.0,77.0,75.0,75.0,9.8
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,14.2,75.0,0.0,Cryptojacking,Open Hardware Monitor,05:05:28.000,0.0,74.0,75.0,72.0,73.0,10.5
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,17.3,80.0,0.0,Cryptojacking,Open Hardware Monitor,05:05:30.000,0.0,79.0,80.0,78.0,79.0,13.8
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,19.5,81.0,0.0,Cryptojacking,Open Hardware Monitor,05:05:32.000,0.0,79.0,81.0,80.0,80.0,15.9
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,16.7,77.0,0.0,Cryptojacking,Open Hardware Monitor,05:05:34.000,0.0,76.0,77.0,74.0,75.0,13.0
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,16.8,82.0,0.0,Cryptojacking,Open Hardware Monitor,05:05:37.000,0.0,79.0,82.0,80.0,76.0,13.2
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,16.0,76.0,0.0,Cryptojacking,Open Hardware Monitor,05:05:39.000,0.0,76.0,76.0,75.0,73.0,12.4
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,13.5,76.0,0.0,Cryptojacking,Open Hardware Monitor,05:05:41.000,0.0,74.0,76.0,72.0,73.0,9.9
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,12.2,75.0,0.0,Cryptojacking,Open Hardware Monitor,05:05:43.000,0.0,73.0,75.0,72.0,72.0,8.7
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,20.9,77.0,0.0,Cryptojacking,Open Hardware Monitor,05:05:45.000,0.0,75.0,77.0,74.0,75.0,17.2
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,21.2,79.0,0.0,Cryptojacking,Open Hardware Monitor,05:05:47.000,0.0,79.0,78.0,75.0,75.0,17.5
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,14.0,75.0,0.0,Cryptojacking,Open Hardware Monitor,05:05:49.000,0.0,76.0,75.0,74.0,73.0,10.4
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,20.9,79.0,0.0,Cryptojacking,Open Hardware Monitor,05:05:51.000,0.0,78.0,79.0,76.0,78.0,17.3
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,20.7,78.0,0.0,Cryptojacking,Open Hardware Monitor,05:05:53.000,0.0,78.0,78.0,76.0,75.0,17.1
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,13.7,77.0,0.0,Cryptojacking,Open Hardware Monitor,05:05:55.000,0.0,75.0,77.0,75.0,75.0,10.1
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,20.3,77.0,0.0,Cryptojacking,Open Hardware Monitor,05:05:57.000,0.0,75.0,77.0,76.0,74.0,16.7
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,20.3,79.0,0.0,Cryptojacking,Open Hardware Monitor,05:05:59.000,0.0,79.0,77.0,75.0,79.0,16.7
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,22.3,77.0,0.0,Cryptojacking,Open Hardware Monitor,05:06:01.000,0.0,77.0,77.0,76.0,77.0,18.6
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,15.0,80.0,0.0,Cryptojacking,Open Hardware Monitor,05:06:03.000,0.0,77.0,80.0,79.0,78.0,11.4
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,21.6,82.0,0.0,Cryptojacking,Open Hardware Monitor,05:06:05.000,0.0,79.0,82.0,80.0,79.0,17.9
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,20.4,80.0,0.0,Cryptojacking,Open Hardware Monitor,05:06:07.000,0.0,76.0,79.0,77.0,75.0,16.8
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,21.3,80.0,0.0,Cryptojacking,Open Hardware Monitor,05:06:09.000,0.0,78.0,79.0,80.0,80.0,17.6
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,13.8,76.0,0.0,Cryptojacking,Open Hardware Monitor,05:06:11.000,0.0,73.0,76.0,75.0,74.0,10.2
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,13.9,77.0,0.0,Cryptojacking,Open Hardware Monitor,05:06:13.000,0.0,74.0,77.0,74.0,76.0,10.3
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,13.3,74.0,0.0,Cryptojacking,Open Hardware Monitor,05:06:15.000,0.0,73.0,74.0,72.0,73.0,9.7
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,22.6,81.0,0.0,Cryptojacking,Open Hardware Monitor,05:06:17.000,0.0,77.0,79.0,76.0,75.0,18.9
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,13.7,75.0,0.0,Cryptojacking,Open Hardware Monitor,05:06:19.000,0.0,74.0,75.0,73.0,75.0,10.1
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,19.0,75.0,0.0,Cryptojacking,Open Hardware Monitor,05:06:21.000,0.0,74.0,75.0,74.0,74.0,15.4
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,19.6,79.0,0.0,Cryptojacking,Open Hardware Monitor,05:06:23.000,0.0,77.0,77.0,79.0,77.0,15.9
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,20.1,78.0,0.0,Cryptojacking,Open Hardware Monitor,05:06:25.000,0.0,76.0,77.0,76.0,75.0,16.4
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,14.3,75.0,0.0,Cryptojacking,Open Hardware Monitor,05:06:27.000,0.0,74.0,74.0,74.0,75.0,10.6
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,14.2,76.0,0.0,Cryptojacking,Open Hardware Monitor,05:06:29.000,0.0,73.0,76.0,73.0,74.0,10.6
CoinIMP (CPU) (50%),ASUS Zenbook UX51VZ,1,Attack,13.8,77.0,0.0,Cryptojacking,Open Hardware Monitor,05:06:31.000,0.0,76.0,77.0,76.0,74.0,10.2
