Attack,Host,Run,Mode,CPU Power (W),CPU Temperature (°C),GPU Temperature (°C),Attack Type,Measurement,Timestamp,CPU Graphics Power (W),CPU Temperature Core #1 (°C),CPU Temperature Core #2 (°C),CPU Temperature Core #3 (°C),CPU Temperature Core #4 (°C),CPU Power Cores (W)
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.2,44.0,0.0,Cryptojacking,Open Hardware Monitor,09:29:16.000,0.0,44.0,44.0,44.0,44.0,0.8
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.2,42.0,0.0,Cryptojacking,Open Hardware Monitor,09:29:19.000,0.0,42.0,42.0,42.0,42.0,0.8
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.1,38.0,0.0,Cryptojacking,Open Hardware Monitor,09:29:22.000,0.0,37.0,37.0,37.0,37.0,0.7
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.2,38.0,0.0,Cryptojacking,Open Hardware Monitor,09:29:25.000,0.0,37.0,37.0,37.0,37.0,0.8
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.3,37.0,0.0,Cryptojacking,Open Hardware Monitor,09:29:28.000,0.0,37.0,37.0,37.0,37.0,0.9
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.4,44.0,0.0,Cryptojacking,Open Hardware Monitor,09:29:31.000,0.0,43.0,42.0,42.0,43.0,1.0
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.2,42.0,0.0,Cryptojacking,Open Hardware Monitor,09:29:34.000,0.0,42.0,42.0,42.0,42.0,0.8
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.1,44.0,0.0,Cryptojacking,Open Hardware Monitor,09:29:37.000,0.0,44.0,44.0,44.0,44.0,0.7
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.1,43.0,0.0,Cryptojacking,Open Hardware Monitor,09:29:40.000,0.0,43.0,43.0,43.0,43.0,0.7
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.4,42.0,0.0,Cryptojacking,Open Hardware Monitor,09:29:43.000,0.0,42.0,42.0,42.0,42.0,1.0
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.4,43.0,0.0,Cryptojacking,Open Hardware Monitor,09:29:46.000,0.0,43.0,43.0,43.0,43.0,1.0
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.4,44.0,0.0,Cryptojacking,Open Hardware Monitor,09:29:49.000,0.0,44.0,44.0,44.0,44.0,1.0
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.5,39.0,0.0,Cryptojacking,Open Hardware Monitor,09:29:52.000,0.0,39.0,39.0,39.0,39.0,1.1
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.2,38.0,0.0,Cryptojacking,Open Hardware Monitor,09:29:55.000,0.0,37.0,37.0,37.0,37.0,0.8
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.5,47.0,0.0,Cryptojacking,Open Hardware Monitor,09:29:58.000,0.0,47.0,47.0,47.0,47.0,1.1
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.3,39.0,0.0,Cryptojacking,Open Hardware Monitor,09:30:01.000,0.0,38.0,38.0,38.0,38.0,0.9
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.4,43.0,0.0,Cryptojacking,Open Hardware Monitor,09:30:04.000,0.0,43.0,43.0,43.0,43.0,1.0
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.2,39.0,0.0,Cryptojacking,Open Hardware Monitor,09:30:07.000,0.0,38.0,38.0,38.0,38.0,0.8
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.1,40.0,0.0,Cryptojacking,Open Hardware Monitor,09:30:10.000,0.0,40.0,40.0,40.0,40.0,0.7
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.4,40.0,0.0,Cryptojacking,Open Hardware Monitor,09:30:13.000,0.0,40.0,40.0,40.0,40.0,1.0
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.1,40.0,0.0,Cryptojacking,Open Hardware Monitor,09:30:16.000,0.0,40.0,40.0,40.0,40.0,0.7
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.3,44.0,0.0,Cryptojacking,Open Hardware Monitor,09:30:19.000,0.0,44.0,44.0,44.0,44.0,0.9
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.2,39.0,0.0,Cryptojacking,Open Hardware Monitor,09:30:22.000,0.0,39.0,39.0,39.0,39.0,0.8
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.4,40.0,0.0,Cryptojacking,Open Hardware Monitor,09:30:25.000,0.0,40.0,40.0,40.0,40.0,1.0
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.3,45.0,0.0,Cryptojacking,Open Hardware Monitor,09:30:28.000,0.0,38.0,38.0,38.0,45.0,0.8
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.1,39.0,0.0,Cryptojacking,Open Hardware Monitor,09:30:31.000,0.0,39.0,39.0,39.0,39.0,0.7
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.2,44.0,0.0,Cryptojacking,Open Hardware Monitor,09:30:34.000,0.0,44.0,43.0,42.0,44.0,0.8
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.1,39.0,0.0,Cryptojacking,Open Hardware Monitor,09:30:37.000,0.0,38.0,38.0,38.0,38.0,0.7
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.1,39.0,0.0,Cryptojacking,Open Hardware Monitor,09:30:40.000,0.0,39.0,39.0,39.0,39.0,0.7
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.3,42.0,0.0,Cryptojacking,Open Hardware Monitor,09:30:43.000,0.0,42.0,42.0,42.0,42.0,0.9
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.7,44.0,0.0,Cryptojacking,Open Hardware Monitor,09:30:46.000,0.0,44.0,43.0,43.0,44.0,1.2
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.2,45.0,0.0,Cryptojacking,Open Hardware Monitor,09:30:49.000,0.0,44.0,43.0,42.0,44.0,0.8
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.3,43.0,0.0,Cryptojacking,Open Hardware Monitor,09:30:52.000,0.0,43.0,43.0,43.0,43.0,0.9
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.3,39.0,0.0,Cryptojacking,Open Hardware Monitor,09:30:55.000,0.0,38.0,38.0,38.0,38.0,0.9
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.3,39.0,0.0,Cryptojacking,Open Hardware Monitor,09:30:58.000,0.0,38.0,38.0,38.0,38.0,0.9
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.3,44.0,0.0,Cryptojacking,Open Hardware Monitor,09:31:01.000,0.0,44.0,44.0,44.0,44.0,0.9
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.2,43.0,0.0,Cryptojacking,Open Hardware Monitor,09:31:04.000,0.0,43.0,43.0,43.0,43.0,0.8
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.1,44.0,0.0,Cryptojacking,Open Hardware Monitor,09:31:07.000,0.0,44.0,44.0,44.0,44.0,0.7
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.1,40.0,0.0,Cryptojacking,Open Hardware Monitor,09:31:10.000,0.0,39.0,39.0,39.0,39.0,0.7
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.3,39.0,0.0,Cryptojacking,Open Hardware Monitor,09:31:13.000,0.0,38.0,38.0,38.0,38.0,0.9
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.2,39.0,0.0,Cryptojacking,Open Hardware Monitor,09:31:16.000,0.0,37.0,37.0,37.0,37.0,0.8
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.4,39.0,0.0,Cryptojacking,Open Hardware Monitor,09:31:19.000,0.0,39.0,39.0,39.0,39.0,0.9
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.1,39.0,0.0,Cryptojacking,Open Hardware Monitor,09:31:22.000,0.0,38.0,38.0,38.0,38.0,0.7
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.4,43.0,0.0,Cryptojacking,Open Hardware Monitor,09:31:25.000,0.0,43.0,43.0,42.0,42.0,1.0
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.6,39.0,0.0,Cryptojacking,Open Hardware Monitor,09:31:28.000,0.0,37.0,37.0,37.0,37.0,1.1
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,4.2,40.0,0.0,Cryptojacking,Open Hardware Monitor,09:31:31.000,0.0,39.0,39.0,39.0,39.0,1.7
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.6,38.0,0.0,Cryptojacking,Open Hardware Monitor,09:31:34.000,0.0,38.0,38.0,38.0,38.0,1.2
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.3,44.0,0.0,Cryptojacking,Open Hardware Monitor,09:31:37.000,0.0,40.0,40.0,40.0,43.0,0.8
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.2,45.0,0.0,Cryptojacking,Open Hardware Monitor,09:31:41.000,0.0,43.0,43.0,43.0,44.0,0.8
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.4,43.0,0.0,Cryptojacking,Open Hardware Monitor,09:31:44.000,0.0,43.0,43.0,43.0,43.0,1.0
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,4.4,41.0,0.0,Cryptojacking,Open Hardware Monitor,09:31:47.000,0.0,41.0,41.0,41.0,41.0,1.9
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,11.3,50.0,0.0,Cryptojacking,Open Hardware Monitor,09:31:50.000,0.0,48.0,48.0,46.0,51.0,8.7
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.6,44.0,0.0,Cryptojacking,Open Hardware Monitor,09:31:53.000,0.0,44.0,44.0,44.0,44.0,1.1
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.1,38.0,0.0,Cryptojacking,Open Hardware Monitor,09:31:56.000,0.0,38.0,38.0,38.0,38.0,0.7
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.1,45.0,0.0,Cryptojacking,Open Hardware Monitor,09:31:59.000,0.0,37.0,37.0,37.0,37.0,0.7
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,4.6,40.0,0.0,Cryptojacking,Open Hardware Monitor,09:32:02.000,0.0,40.0,40.0,40.0,40.0,2.0
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,4.4,40.0,0.0,Cryptojacking,Open Hardware Monitor,09:32:05.000,0.0,39.0,39.0,39.0,39.0,2.0
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.3,45.0,0.0,Cryptojacking,Open Hardware Monitor,09:32:08.000,0.0,45.0,45.0,45.0,45.0,0.9
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.1,45.0,0.0,Cryptojacking,Open Hardware Monitor,09:32:11.000,0.0,41.0,41.0,41.0,41.0,0.7
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.1,39.0,0.0,Cryptojacking,Open Hardware Monitor,09:32:14.000,0.0,38.0,38.0,38.0,38.0,0.7
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.1,43.0,0.0,Cryptojacking,Open Hardware Monitor,09:32:17.000,0.0,43.0,43.0,43.0,43.0,0.7
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,13.7,56.0,0.0,Cryptojacking,Open Hardware Monitor,09:32:20.000,0.0,56.0,48.0,44.0,47.0,11.1
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.3,41.0,0.0,Cryptojacking,Open Hardware Monitor,09:32:23.000,0.0,41.0,41.0,41.0,41.0,0.9
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.3,44.0,0.0,Cryptojacking,Open Hardware Monitor,09:32:26.000,0.0,44.0,44.0,44.0,44.0,0.9
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.2,41.0,0.0,Cryptojacking,Open Hardware Monitor,09:32:29.000,0.0,41.0,41.0,41.0,41.0,0.8
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.2,45.0,0.0,Cryptojacking,Open Hardware Monitor,09:32:32.000,0.0,44.0,42.0,43.0,44.0,0.8
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.5,39.0,0.0,Cryptojacking,Open Hardware Monitor,09:32:35.000,0.0,38.0,38.0,38.0,38.0,1.1
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.4,42.0,0.0,Cryptojacking,Open Hardware Monitor,09:32:38.000,0.0,42.0,42.0,42.0,42.0,1.0
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.2,40.0,0.0,Cryptojacking,Open Hardware Monitor,09:32:41.000,0.0,39.0,39.0,39.0,39.0,0.8
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.2,39.0,0.0,Cryptojacking,Open Hardware Monitor,09:32:44.000,0.0,39.0,39.0,39.0,39.0,0.7
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.2,38.0,0.0,Cryptojacking,Open Hardware Monitor,09:32:47.000,0.0,38.0,38.0,38.0,38.0,0.8
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.7,42.0,0.0,Cryptojacking,Open Hardware Monitor,09:32:50.000,0.0,42.0,42.0,42.0,42.0,1.3
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.4,42.0,0.0,Cryptojacking,Open Hardware Monitor,09:32:53.000,0.0,42.0,42.0,42.0,42.0,1.0
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.2,44.0,0.0,Cryptojacking,Open Hardware Monitor,09:32:56.000,0.0,44.0,44.0,44.0,44.0,0.8
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.1,44.0,0.0,Cryptojacking,Open Hardware Monitor,09:32:59.000,0.0,44.0,44.0,44.0,44.0,0.7
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.2,43.0,0.0,Cryptojacking,Open Hardware Monitor,09:33:02.000,0.0,43.0,43.0,43.0,43.0,0.8
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.2,43.0,0.0,Cryptojacking,Open Hardware Monitor,09:33:05.000,0.0,43.0,43.0,43.0,43.0,0.8
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.3,39.0,0.0,Cryptojacking,Open Hardware Monitor,09:33:08.000,0.0,38.0,38.0,38.0,38.0,0.9
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.1,39.0,0.0,Cryptojacking,Open Hardware Monitor,09:33:11.000,0.0,38.0,38.0,38.0,38.0,0.7
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.1,44.0,0.0,Cryptojacking,Open Hardware Monitor,09:33:14.000,0.0,44.0,44.0,44.0,44.0,0.7
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.2,41.0,0.0,Cryptojacking,Open Hardware Monitor,09:33:17.000,0.0,41.0,41.0,41.0,41.0,0.8
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.2,43.0,0.0,Cryptojacking,Open Hardware Monitor,09:33:20.000,0.0,43.0,43.0,43.0,43.0,0.8
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.2,40.0,0.0,Cryptojacking,Open Hardware Monitor,09:33:23.000,0.0,40.0,40.0,40.0,40.0,0.8
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.1,42.0,0.0,Cryptojacking,Open Hardware Monitor,09:33:26.000,0.0,42.0,42.0,42.0,42.0,0.7
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.5,39.0,0.0,Cryptojacking,Open Hardware Monitor,09:33:29.000,0.0,37.0,37.0,37.0,38.0,1.0
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.4,39.0,0.0,Cryptojacking,Open Hardware Monitor,09:33:32.000,0.0,39.0,39.0,39.0,39.0,1.0
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.2,43.0,0.0,Cryptojacking,Open Hardware Monitor,09:33:35.000,0.0,43.0,43.0,43.0,43.0,0.8
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.3,43.0,0.0,Cryptojacking,Open Hardware Monitor,09:33:38.000,0.0,43.0,43.0,43.0,43.0,0.9
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.1,40.0,0.0,Cryptojacking,Open Hardware Monitor,09:33:41.000,0.0,40.0,40.0,40.0,40.0,0.7
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.1,43.0,0.0,Cryptojacking,Open Hardware Monitor,09:33:44.000,0.0,43.0,43.0,43.0,43.0,0.7
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.2,39.0,0.0,Cryptojacking,Open Hardware Monitor,09:33:47.000,0.0,39.0,39.0,39.0,39.0,0.8
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.3,43.0,0.0,Cryptojacking,Open Hardware Monitor,09:33:50.000,0.0,43.0,43.0,43.0,43.0,0.9
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.4,39.0,0.0,Cryptojacking,Open Hardware Monitor,09:33:53.000,0.0,39.0,39.0,39.0,39.0,1.0
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.1,44.0,0.0,Cryptojacking,Open Hardware Monitor,09:33:56.000,0.0,44.0,44.0,44.0,44.0,0.7
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.2,44.0,0.0,Cryptojacking,Open Hardware Monitor,09:33:59.000,0.0,44.0,44.0,44.0,44.0,0.8
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,4.6,41.0,0.0,Cryptojacking,Open Hardware Monitor,09:34:02.000,0.0,41.0,41.0,41.0,41.0,2.1
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.7,41.0,0.0,Cryptojacking,Open Hardware Monitor,09:34:05.000,0.0,41.0,41.0,41.0,41.0,1.3
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.4,41.0,0.0,Cryptojacking,Open Hardware Monitor,09:34:08.000,0.0,42.0,42.0,42.0,41.0,1.0
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.2,40.0,0.0,Cryptojacking,Open Hardware Monitor,09:34:11.000,0.0,39.0,39.0,39.0,39.0,0.7
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.2,42.0,0.0,Cryptojacking,Open Hardware Monitor,09:34:14.000,0.0,42.0,42.0,42.0,42.0,0.8
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.2,44.0,0.0,Cryptojacking,Open Hardware Monitor,09:34:17.000,0.0,44.0,44.0,44.0,44.0,0.8
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.5,41.0,0.0,Cryptojacking,Open Hardware Monitor,09:34:20.000,0.0,41.0,41.0,41.0,41.0,1.0
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.4,45.0,0.0,Cryptojacking,Open Hardware Monitor,09:34:23.000,0.0,45.0,45.0,45.0,45.0,1.0
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.1,43.0,0.0,Cryptojacking,Open Hardware Monitor,09:34:26.000,0.0,43.0,43.0,43.0,43.0,0.7
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.3,45.0,0.0,Cryptojacking,Open Hardware Monitor,09:34:29.000,0.0,44.0,43.0,43.0,45.0,0.8
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.2,42.0,0.0,Cryptojacking,Open Hardware Monitor,09:34:32.000,0.0,42.0,42.0,42.0,42.0,0.8
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.5,41.0,0.0,Cryptojacking,Open Hardware Monitor,09:34:35.000,0.0,41.0,41.0,41.0,41.0,1.1
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.3,42.0,0.0,Cryptojacking,Open Hardware Monitor,09:34:38.000,0.0,42.0,42.0,42.0,42.0,0.9
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,4.2,43.0,0.0,Cryptojacking,Open Hardware Monitor,09:34:41.000,0.0,43.0,43.0,43.0,43.0,1.7
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.2,40.0,0.0,Cryptojacking,Open Hardware Monitor,09:34:44.000,0.0,38.0,38.0,38.0,38.0,0.8
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.6,40.0,0.0,Cryptojacking,Open Hardware Monitor,09:34:47.000,0.0,40.0,40.0,40.0,40.0,1.2
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,4.1,45.0,0.0,Cryptojacking,Open Hardware Monitor,09:34:51.000,0.0,43.0,44.0,43.0,45.0,1.6
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.2,39.0,0.0,Cryptojacking,Open Hardware Monitor,09:34:54.000,0.0,38.0,38.0,38.0,38.0,0.8
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.2,40.0,0.0,Cryptojacking,Open Hardware Monitor,09:34:57.000,0.0,40.0,40.0,40.0,40.0,0.7
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.2,42.0,0.0,Cryptojacking,Open Hardware Monitor,09:35:00.000,0.0,42.0,42.0,42.0,42.0,0.8
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.4,44.0,0.0,Cryptojacking,Open Hardware Monitor,09:35:03.000,0.0,43.0,43.0,43.0,44.0,1.0
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.1,40.0,0.0,Cryptojacking,Open Hardware Monitor,09:35:06.000,0.0,39.0,39.0,39.0,39.0,0.7
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.2,41.0,0.0,Cryptojacking,Open Hardware Monitor,09:35:09.000,0.0,40.0,40.0,40.0,40.0,0.8
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.1,40.0,0.0,Cryptojacking,Open Hardware Monitor,09:35:12.000,0.0,39.0,39.0,39.0,39.0,0.7
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.2,40.0,0.0,Cryptojacking,Open Hardware Monitor,09:35:15.000,0.0,39.0,39.0,39.0,39.0,0.8
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.3,40.0,0.0,Cryptojacking,Open Hardware Monitor,09:35:18.000,0.0,39.0,39.0,39.0,39.0,0.8
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,11.0,47.0,0.0,Cryptojacking,Open Hardware Monitor,09:35:21.000,0.0,47.0,46.0,43.0,46.0,8.1
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.2,40.0,0.0,Cryptojacking,Open Hardware Monitor,09:35:24.000,0.0,40.0,40.0,40.0,40.0,0.8
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.3,39.0,0.0,Cryptojacking,Open Hardware Monitor,09:35:27.000,0.0,39.0,39.0,39.0,39.0,0.8
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.2,45.0,0.0,Cryptojacking,Open Hardware Monitor,09:35:30.000,0.0,40.0,40.0,40.0,40.0,0.8
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.3,43.0,0.0,Cryptojacking,Open Hardware Monitor,09:35:33.000,0.0,43.0,43.0,43.0,43.0,0.9
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.2,43.0,0.0,Cryptojacking,Open Hardware Monitor,09:35:36.000,0.0,43.0,43.0,43.0,43.0,0.7
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.1,39.0,0.0,Cryptojacking,Open Hardware Monitor,09:35:39.000,0.0,39.0,39.0,39.0,39.0,0.7
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.7,45.0,0.0,Cryptojacking,Open Hardware Monitor,09:35:42.000,0.0,45.0,45.0,45.0,45.0,1.3
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.2,42.0,0.0,Cryptojacking,Open Hardware Monitor,09:35:45.000,0.0,43.0,43.0,43.0,42.0,0.8
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.2,40.0,0.0,Cryptojacking,Open Hardware Monitor,09:35:48.000,0.0,40.0,40.0,40.0,40.0,0.8
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.1,40.0,0.0,Cryptojacking,Open Hardware Monitor,09:35:51.000,0.0,40.0,40.0,40.0,40.0,0.7
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.1,41.0,0.0,Cryptojacking,Open Hardware Monitor,09:35:54.000,0.0,42.0,41.0,41.0,41.0,0.7
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.3,44.0,0.0,Cryptojacking,Open Hardware Monitor,09:35:57.000,0.0,44.0,44.0,44.0,44.0,0.9
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.2,42.0,0.0,Cryptojacking,Open Hardware Monitor,09:36:00.000,0.0,43.0,42.0,42.0,42.0,0.8
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,4.0,45.0,0.0,Cryptojacking,Open Hardware Monitor,09:36:03.000,0.0,45.0,45.0,45.0,45.0,1.6
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.1,42.0,0.0,Cryptojacking,Open Hardware Monitor,09:36:06.000,0.0,42.0,42.0,42.0,42.0,0.7
CoinIMP (CPU) (0%),ASUS Zenbook UX51VZ,1,Idle,3.1,43.0,0.0,Cryptojacking,Open Hardware Monitor,09:36:09.000,0.0,43.0,43.0,43.0,43.0,0.7
