Attack,Host,Run,Mode,CPU Usage (%),Memory Usage (%),Attack Type,Measurement,Timestamp,CPU Usage Idle (%),CPU Usage System (%),CPU Usage User (%),CPU Usage Wait %,Disk mmcblk1 Block Size (Ko),Disk mmcblk1 Read (Ko/s),Disk mmcblk1 Transfers,Disk mmcblk1 Usage (%),Disk mmcblk1 Write (Ko/s),Disk mmcblk1p1 Block Size (Ko),Disk mmcblk1p1 Read (Ko/s),Disk mmcblk1p1 Transfers,Disk mmcblk1p1 Usage (%),Disk mmcblk1p1 Write (Ko/s),Disk mmcblk1p2 Block Size (Ko),Disk mmcblk1p2 Read (Ko/s),Disk mmcblk1p2 Transfers,Disk mmcblk1p2 Usage (%),Disk mmcblk1p2 Write (Ko/s),JFS boot/firmware Usage (%),JFS dev Usage (%),JFS run Usage (%),JFS Usage (%),Memory Active (Mo),Memory Buffers (Mo),Memory Cached (Mo),Memory Free (Mo),Memory Inactive (Mo),Memory Usage (Mo),Network eth0 Received (Ko/s),Network eth0 Sent (Ko/s),Network lo Received (Ko/s),Network lo Sent (Ko/s),Network wlan0 Received (Ko/s),Network wlan0 Sent (Ko/s),Network Packet eth0 Received,Network Packet eth0 Sent,Network Packet lo Received,Network Packet lo Sent,Network Packet wlan0 Received,Network Packet wlan0 Sent,Process Execs,Process Forks,Process Switches,Processes Blocked,Processes Runnable,Swap Free (Mo),Swap Usage (Mo)
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Recovery,0.0,27.34209970426701,Denial of Service,nmon,17:59:56.000,100.0,0.0,0.0,0.0,7.2,0.0,5.0,1.0,35.9,0.0,0.0,0.0,0.0,0.0,7.2,0.0,5.0,1.0,35.9,28.0,0.0,0.2,7.7,168.8,42.0,823.7,2751.7,718.9,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.8,0,1,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Recovery,0.0,27.34209970426701,Denial of Service,nmon,17:59:57.000,100.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,8.0,28.0,0.0,0.2,7.7,168.8,42.0,823.7,2751.7,718.9,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.9,0,1,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Recovery,0.20000000000000284,27.34209970426701,Denial of Service,nmon,17:59:58.000,99.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.8,42.0,823.7,2751.7,718.9,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.9,0,1,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Recovery,0.0,27.34209970426701,Denial of Service,nmon,17:59:59.000,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.8,42.0,823.7,2751.7,718.9,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9,0,1,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Recovery,0.0,27.34209970426701,Denial of Service,nmon,18:00:00.000,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.8,42.0,823.7,2751.7,718.9,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.9,0,1,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Recovery,0.20000000000000284,27.34209970426701,Denial of Service,nmon,18:00:01.000,99.8,0.0,0.0,0.2,12.0,0.0,2.0,1.0,23.9,0.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,1.0,23.9,28.0,0.0,0.2,7.7,168.8,42.0,823.7,2751.7,718.9,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.8,0,1,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Recovery,0.0,27.34209970426701,Denial of Service,nmon,18:00:02.000,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.8,42.0,823.7,2751.7,718.9,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.9,0,1,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Recovery,0.20000000000000284,27.34209970426701,Denial of Service,nmon,18:00:03.000,99.8,0.0,0.2,0.0,8.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,8.0,28.0,0.0,0.2,7.7,168.8,42.0,823.7,2751.7,718.9,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.9,0,1,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Recovery,0.0,27.34209970426701,Denial of Service,nmon,18:00:04.000,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.8,42.0,823.7,2751.7,718.9,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.9,0,1,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Recovery,0.0,27.34209970426701,Denial of Service,nmon,18:00:05.000,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.8,42.0,823.7,2751.7,718.9,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.9,0,1,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Recovery,0.20000000000000284,27.34209970426701,Denial of Service,nmon,18:00:06.000,99.8,0.0,0.0,0.2,12.0,0.0,2.0,0.0,23.9,0.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,0.0,23.9,28.0,0.0,0.2,7.7,168.8,42.0,823.7,2751.7,718.9,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.8,0,1,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Recovery,0.0,27.34209970426701,Denial of Service,nmon,18:00:07.000,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.8,42.0,823.7,2751.7,718.9,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.9,0,1,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Recovery,0.0,27.34209970426701,Denial of Service,nmon,18:00:08.000,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.8,42.0,823.7,2751.7,718.9,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9,0,1,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Recovery,0.0,27.34209970426701,Denial of Service,nmon,18:00:09.000,100.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,8.0,28.0,0.0,0.2,7.7,168.8,42.0,823.7,2751.7,718.9,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.9,0,1,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Recovery,0.0,27.34209970426701,Denial of Service,nmon,18:00:10.000,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.8,42.0,823.7,2751.7,718.9,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.9,0,1,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Recovery,0.20000000000000284,27.34209970426701,Denial of Service,nmon,18:00:11.000,99.8,0.2,0.0,0.0,14.0,0.0,2.0,0.0,27.9,0.0,0.0,0.0,0.0,0.0,14.0,0.0,2.0,0.0,27.9,28.0,0.0,0.2,7.7,168.8,42.0,823.7,2751.7,718.9,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.8,0,1,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Recovery,0.20000000000000284,27.34209970426701,Denial of Service,nmon,18:00:12.000,99.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.8,42.0,823.7,2751.7,718.9,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.9,0,1,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Recovery,0.0,27.34209970426701,Denial of Service,nmon,18:00:13.000,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.8,42.0,823.7,2751.7,718.9,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0,1,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Recovery,0.0,27.34209970426701,Denial of Service,nmon,18:00:14.000,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.8,42.0,823.7,2751.7,718.9,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.9,0,1,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Recovery,0.0,27.34209970426701,Denial of Service,nmon,18:00:15.000,100.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,8.0,28.0,0.0,0.2,7.7,168.8,42.0,823.7,2751.7,718.9,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.9,0,1,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Recovery,0.20000000000000284,27.34209970426701,Denial of Service,nmon,18:00:16.000,99.8,0.0,0.0,0.2,12.0,0.0,2.0,0.0,23.9,0.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,0.0,23.9,28.0,0.0,0.2,7.7,168.8,42.0,823.7,2751.7,718.9,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.8,0,1,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Recovery,0.20000000000000284,27.34209970426701,Denial of Service,nmon,18:00:17.000,99.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.8,42.0,823.7,2751.7,718.9,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.9,0,1,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Recovery,0.0,27.34209970426701,Denial of Service,nmon,18:00:18.000,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.8,42.0,823.7,2751.7,718.9,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.9,0,1,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Recovery,0.0,27.34209970426701,Denial of Service,nmon,18:00:19.000,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.8,42.0,823.7,2751.7,718.9,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.9,0,1,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Recovery,0.0,27.34209970426701,Denial of Service,nmon,18:00:20.000,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,0.0,0.2,7.7,168.8,42.0,823.7,2751.7,718.9,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.9,0,1,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Recovery,0.5,27.34209970426701,Denial of Service,nmon,18:00:21.000,99.5,0.2,0.0,0.2,6.7,0.0,3.0,0.0,19.9,0.0,0.0,0.0,0.0,0.0,6.7,0.0,3.0,0.0,19.9,28.0,0.0,0.2,7.7,168.8,42.0,823.7,2751.7,718.9,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.7,0,1,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Recovery,0.0,27.34209970426701,Denial of Service,nmon,18:00:22.000,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.8,42.0,823.7,2751.7,718.9,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.9,0,1,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Recovery,0.0,27.34209970426701,Denial of Service,nmon,18:00:23.000,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.8,42.0,823.7,2751.7,718.9,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.9,0,1,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Recovery,0.0,27.34209970426701,Denial of Service,nmon,18:00:24.000,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.8,42.0,823.7,2751.7,718.9,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.9,0,1,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Recovery,0.0,27.34209970426701,Denial of Service,nmon,18:00:25.000,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.8,42.0,823.7,2751.7,718.9,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.9,0,1,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Recovery,0.0,27.34209970426701,Denial of Service,nmon,18:00:26.000,100.0,0.0,0.0,0.0,12.0,0.0,2.0,0.0,23.9,0.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,0.0,23.9,28.0,0.0,0.2,7.7,168.8,42.0,823.7,2751.7,718.9,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.8,0,1,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Recovery,0.20000000000000284,27.34209970426701,Denial of Service,nmon,18:00:27.000,99.8,0.0,0.2,0.0,8.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,8.0,28.0,0.0,0.2,7.7,168.8,42.0,823.7,2751.7,718.9,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.9,0,1,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Recovery,0.0,27.34209970426701,Denial of Service,nmon,18:00:28.000,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.8,42.0,823.7,2751.7,718.9,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.9,0,1,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Recovery,0.0,27.34209970426701,Denial of Service,nmon,18:00:29.000,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.8,42.0,823.8,2751.7,718.9,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.9,0,1,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Recovery,0.0,27.34209970426701,Denial of Service,nmon,18:00:30.000,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.8,42.0,823.8,2751.7,718.9,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.9,0,1,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Recovery,0.5,27.34209970426701,Denial of Service,nmon,18:00:31.000,99.5,0.2,0.0,0.2,6.7,0.0,6.0,2.0,39.8,0.0,0.0,0.0,0.0,0.0,6.7,0.0,6.0,2.0,39.8,28.0,0.0,0.2,7.7,168.8,42.0,823.7,2751.7,718.9,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.7,0,1,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Recovery,0.0,27.34209970426701,Denial of Service,nmon,18:00:32.000,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.8,42.0,823.8,2751.7,718.9,3787.2,0.0,-0.0,0.0,-0.0,0.1,-0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,93.8,0,1,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Recovery,0.0,27.34209970426701,Denial of Service,nmon,18:00:33.000,100.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,8.0,28.0,0.0,0.2,7.7,168.8,42.0,823.8,2751.7,718.9,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,102.8,0,1,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Recovery,0.20000000000000284,27.34209970426701,Denial of Service,nmon,18:00:34.000,99.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.8,42.0,823.8,2751.7,718.9,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.9,0,1,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Recovery,0.0,27.34209970426701,Denial of Service,nmon,18:00:35.000,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.8,42.0,823.8,2751.7,718.9,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.9,0,1,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Recovery,0.0,27.34209970426701,Denial of Service,nmon,18:00:36.000,100.0,0.0,0.0,0.0,12.0,0.0,2.0,0.0,23.9,0.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,0.0,23.9,28.0,0.0,0.2,7.7,168.8,42.0,823.8,2751.7,718.9,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.8,0,1,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Recovery,0.0,27.34209970426701,Denial of Service,nmon,18:00:37.000,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.8,42.0,823.8,2751.7,718.9,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.9,0,1,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Recovery,0.0,27.34209970426701,Denial of Service,nmon,18:00:38.000,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.8,42.0,823.8,2751.7,718.9,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.9,0,1,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Recovery,0.20000000000000284,27.34209970426701,Denial of Service,nmon,18:00:39.000,99.8,0.2,0.0,0.0,8.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,8.0,28.0,0.0,0.2,7.7,168.8,42.0,823.8,2751.7,718.9,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.9,0,1,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Recovery,0.0,27.34209970426701,Denial of Service,nmon,18:00:40.000,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,0.0,0.2,7.7,168.8,42.0,823.8,2751.7,718.9,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9,0,1,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Recovery,0.20000000000000284,27.34209970426701,Denial of Service,nmon,18:00:41.000,99.8,0.0,0.0,0.2,12.0,0.0,2.0,0.0,23.9,0.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,0.0,23.9,28.0,0.0,0.2,7.7,168.8,42.0,823.8,2751.7,718.9,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.8,0,1,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Recovery,0.20000000000000284,27.34209970426701,Denial of Service,nmon,18:00:42.000,99.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.8,42.0,823.8,2751.7,719.0,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.9,0,1,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Recovery,0.0,27.34209970426701,Denial of Service,nmon,18:00:43.000,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.8,42.0,823.8,2751.7,719.0,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.9,0,1,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Recovery,0.0,27.34209970426701,Denial of Service,nmon,18:00:44.000,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.8,42.0,823.8,2751.7,719.0,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9,0,1,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Recovery,0.0,27.34209970426701,Denial of Service,nmon,18:00:45.000,100.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,8.0,28.0,0.0,0.2,7.7,168.8,42.0,823.8,2751.7,719.0,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.9,0,1,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Recovery,0.0,27.34209970426701,Denial of Service,nmon,18:00:46.000,100.0,0.0,0.0,0.0,12.0,0.0,2.0,1.0,23.9,0.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,1.0,23.9,28.0,0.0,0.2,7.7,168.8,42.0,823.8,2751.7,719.0,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.9,0,1,0.0,0.0
