Attack,Host,Run,Mode,CPU Temperature (°C),CPU Usage (%),Memory Usage (%),Attack Type,Measurement,Timestamp,Relative Time (s),Memory Usage (Mo),Network (Ko/s)
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Attack,55.0,1.0,21.9,Denial of Service,System,00:03:04.660,184.66,634.99,18.56640625
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Attack,54.5,1.0,21.9,Denial of Service,System,00:03:05.670,185.67,634.96,38.267578125
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Attack,55.5,5.2,21.8,Denial of Service,System,00:03:06.680,186.68,633.62,135.6708984375
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Attack,54.5,1.0,21.9,Denial of Service,System,00:03:07.680,187.68,634.75,43.521484375
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Attack,55.0,0.0,21.9,Denial of Service,System,00:03:08.690,188.69,634.82,30.654296875
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Attack,55.0,0.0,21.9,Denial of Service,System,00:03:09.700,189.7,634.82,9.2890625
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Attack,55.0,0.0,21.9,Denial of Service,System,00:03:10.710,190.71,634.81,0.05078125
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Attack,56.0,0.0,21.9,Denial of Service,System,00:03:11.720,191.72,634.81,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Attack,54.0,0.0,21.9,Denial of Service,System,00:03:12.730,192.73,634.81,0.611328125
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Attack,55.0,0.0,21.9,Denial of Service,System,00:03:13.740,193.74,634.81,0.087890625
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Attack,54.5,0.0,21.9,Denial of Service,System,00:03:14.750,194.75,634.81,1.4140625
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Attack,54.5,0.5,21.9,Denial of Service,System,00:03:15.760,195.76,634.81,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Attack,55.0,0.5,21.9,Denial of Service,System,00:03:16.770,196.77,634.81,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Attack,54.5,0.0,21.9,Denial of Service,System,00:03:17.780,197.78,634.8,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Attack,55.0,0.0,21.9,Denial of Service,System,00:03:18.790,198.79,634.8,0.087890625
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Attack,56.4,0.5,21.9,Denial of Service,System,00:03:19.800,199.8,634.8,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Attack,55.5,0.0,21.9,Denial of Service,System,00:03:20.800,200.8,634.8,0.1025390625
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Attack,55.0,0.0,21.9,Denial of Service,System,00:03:21.810,201.81,634.8,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Attack,55.0,0.0,21.9,Denial of Service,System,00:03:22.820,202.82,634.8,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Attack,55.0,0.0,21.9,Denial of Service,System,00:03:23.830,203.83,634.8,0.087890625
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Attack,55.0,1.0,21.9,Denial of Service,System,00:03:24.840,204.84,634.8,9.228515625
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Attack,56.0,0.5,21.9,Denial of Service,System,00:03:25.850,205.85,635.03,36.9921875
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Attack,55.5,0.5,21.9,Denial of Service,System,00:03:26.860,206.86,635.0,31.744140625
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Attack,55.0,1.0,21.9,Denial of Service,System,00:03:27.870,207.87,635.0,4.306640625
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Attack,55.0,1.5,21.9,Denial of Service,System,00:03:28.880,208.88,635.23,109.330078125
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Attack,54.0,2.5,21.9,Denial of Service,System,00:03:29.890,209.89,635.45,34.744140625
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Attack,55.5,0.0,21.9,Denial of Service,System,00:03:30.900,210.9,635.45,19.2685546875
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Attack,54.0,0.0,21.9,Denial of Service,System,00:03:31.910,211.91,635.45,0.05078125
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Attack,55.0,0.0,21.9,Denial of Service,System,00:03:32.920,212.92,635.45,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Attack,55.0,0.0,21.9,Denial of Service,System,00:03:33.920,213.92,635.45,0.138671875
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Attack,55.0,0.0,21.9,Denial of Service,System,00:03:34.930,214.93,635.45,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Attack,54.0,0.0,21.9,Denial of Service,System,00:03:35.940,215.94,635.45,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Attack,55.0,0.0,21.9,Denial of Service,System,00:03:36.950,216.95,635.45,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Attack,55.5,0.0,21.9,Denial of Service,System,00:03:37.960,217.96,635.45,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Attack,55.0,0.0,21.9,Denial of Service,System,00:03:38.970,218.97,635.45,0.087890625
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Attack,54.5,0.0,21.9,Denial of Service,System,00:03:39.980,219.98,635.45,1.4140625
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Attack,55.0,0.0,21.9,Denial of Service,System,00:03:40.990,220.99,635.45,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Attack,56.0,0.0,21.9,Denial of Service,System,00:03:42.000,222.0,635.45,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Attack,55.0,0.0,21.9,Denial of Service,System,00:03:43.010,223.01,635.45,0.037109375
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Attack,55.5,0.0,21.9,Denial of Service,System,00:03:44.020,224.02,635.45,0.3642578125
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Attack,56.0,0.5,21.9,Denial of Service,System,00:03:45.030,225.03,635.44,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Attack,56.0,1.0,21.9,Denial of Service,System,00:03:46.030,226.03,635.44,37.490234375
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Attack,54.5,0.0,21.9,Denial of Service,System,00:03:47.040,227.04,635.91,24.033203125
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Attack,55.5,1.5,21.9,Denial of Service,System,00:03:48.050,228.05,635.92,19.072265625
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Attack,55.0,0.0,21.9,Denial of Service,System,00:03:49.060,229.06,636.16,11.939453125
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Attack,55.0,0.5,21.9,Denial of Service,System,00:03:50.070,230.07,634.5,87.9091796875
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Attack,55.0,0.0,21.9,Denial of Service,System,00:03:51.080,231.08,634.74,35.7890625
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Attack,55.5,1.5,21.9,Denial of Service,System,00:03:52.090,232.09,635.39,25.9951171875
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Attack,55.0,0.0,21.9,Denial of Service,System,00:03:53.100,233.1,635.45,1.46484375
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Attack,55.5,0.0,21.9,Denial of Service,System,00:03:54.110,234.11,635.45,0.087890625
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Attack,55.5,0.0,21.9,Denial of Service,System,00:03:55.120,235.12,635.45,0.05078125
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Attack,55.0,0.0,21.9,Denial of Service,System,00:03:56.130,236.13,635.45,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Attack,54.0,0.0,21.9,Denial of Service,System,00:03:57.130,237.13,635.45,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Attack,56.0,0.0,21.9,Denial of Service,System,00:03:58.140,238.14,635.45,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Attack,56.0,0.5,21.9,Denial of Service,System,00:03:59.150,239.15,635.45,0.087890625
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,54.5,0.0,21.9,Denial of Service,System,00:04:00.160,240.16,635.45,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,54.5,0.0,21.9,Denial of Service,System,00:04:01.170,241.17,635.45,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,56.4,21.6,21.8,Denial of Service,System,00:04:02.180,242.18,630.59,536.861328125
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,55.0,0.5,21.7,Denial of Service,System,00:04:03.190,243.19,626.48,90.5791015625
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,56.0,0.5,21.6,Denial of Service,System,00:04:04.190,244.19,625.94,56.2001953125
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,55.5,0.0,21.6,Denial of Service,System,00:04:05.190,245.19,625.62,1.4140625
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,56.0,0.0,21.6,Denial of Service,System,00:04:06.200,246.2,625.62,56.1123046875
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,54.5,0.5,21.6,Denial of Service,System,00:04:07.210,247.21,625.62,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,56.0,0.0,21.6,Denial of Service,System,00:04:08.210,248.21,625.62,0.0703125
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,54.5,0.5,21.6,Denial of Service,System,00:04:09.220,249.22,625.62,52.75
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,54.5,0.0,21.6,Denial of Service,System,00:04:10.230,250.23,625.62,4.7197265625
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,56.0,0.5,21.6,Denial of Service,System,00:04:11.240,251.24,625.62,0.630859375
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,54.5,0.0,21.6,Denial of Service,System,00:04:12.250,252.25,625.62,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,55.5,0.0,21.6,Denial of Service,System,00:04:13.260,253.26,625.61,1.30078125
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,55.5,0.0,21.6,Denial of Service,System,00:04:14.270,254.27,625.61,1.451171875
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,56.4,0.0,21.6,Denial of Service,System,00:04:15.280,255.28,625.61,0.560546875
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,55.0,0.0,21.6,Denial of Service,System,00:04:16.290,256.29,625.61,14.68359375
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,55.5,0.0,21.6,Denial of Service,System,00:04:17.300,257.3,625.61,40.3798828125
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,55.0,0.5,21.6,Denial of Service,System,00:04:18.310,258.31,625.61,2.55078125
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,55.0,0.0,21.6,Denial of Service,System,00:04:19.320,259.32,625.61,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,56.0,0.0,21.6,Denial of Service,System,00:04:20.330,260.33,625.36,0.1025390625
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,55.5,0.5,21.6,Denial of Service,System,00:04:21.340,261.34,625.36,0.06640625
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,55.5,0.0,21.6,Denial of Service,System,00:04:22.350,262.35,625.36,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,55.0,0.0,21.6,Denial of Service,System,00:04:23.360,263.36,625.36,0.087890625
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,54.5,0.0,21.6,Denial of Service,System,00:04:24.360,264.36,625.35,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,55.5,0.0,21.6,Denial of Service,System,00:04:25.370,265.37,625.35,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,54.5,1.0,21.6,Denial of Service,System,00:04:26.380,266.38,625.07,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,55.5,0.0,21.6,Denial of Service,System,00:04:27.390,267.39,625.07,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,55.5,1.0,21.6,Denial of Service,System,00:04:28.400,268.4,625.07,0.087890625
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,55.5,0.0,21.6,Denial of Service,System,00:04:29.410,269.41,625.5,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,55.0,0.0,21.6,Denial of Service,System,00:04:30.420,270.42,625.58,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,55.5,0.0,21.6,Denial of Service,System,00:04:31.430,271.43,625.58,42.318359375
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,55.0,0.0,21.6,Denial of Service,System,00:04:32.440,272.44,625.58,14.1591796875
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,55.5,1.0,21.6,Denial of Service,System,00:04:33.450,273.45,625.58,0.6123046875
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,55.0,0.0,21.6,Denial of Service,System,00:04:34.460,274.46,625.58,0.5244140625
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,55.0,0.0,21.6,Denial of Service,System,00:04:35.470,275.47,625.58,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,56.0,0.0,21.6,Denial of Service,System,00:04:36.480,276.48,625.58,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,55.5,0.0,21.6,Denial of Service,System,00:04:37.490,277.49,625.42,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,54.0,0.0,21.6,Denial of Service,System,00:04:38.490,278.49,625.55,0.087890625
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,55.0,0.0,21.6,Denial of Service,System,00:04:39.500,279.5,625.55,0.560546875
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,56.0,0.0,21.6,Denial of Service,System,00:04:40.510,280.51,625.55,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,55.0,0.0,21.6,Denial of Service,System,00:04:41.520,281.52,625.55,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,56.0,0.0,21.6,Denial of Service,System,00:04:42.530,282.53,625.54,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,55.5,0.0,21.6,Denial of Service,System,00:04:43.540,283.54,625.4,1.501953125
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,54.5,0.0,21.6,Denial of Service,System,00:04:44.550,284.55,625.3,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,55.0,0.5,21.6,Denial of Service,System,00:04:45.560,285.56,625.3,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,54.5,0.0,21.6,Denial of Service,System,00:04:46.570,286.57,625.3,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,55.0,0.0,21.6,Denial of Service,System,00:04:47.580,287.58,625.29,0.0703125
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,55.0,2.0,21.6,Denial of Service,System,00:04:48.590,288.59,625.28,0.087890625
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,55.0,0.0,21.6,Denial of Service,System,00:04:49.600,289.6,625.28,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,56.4,0.0,21.6,Denial of Service,System,00:04:50.610,290.61,625.28,0.1728515625
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,56.0,0.0,21.6,Denial of Service,System,00:04:51.620,291.62,625.28,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,55.5,0.0,21.6,Denial of Service,System,00:04:52.630,292.63,625.28,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,54.5,0.0,21.6,Denial of Service,System,00:04:53.630,293.63,625.28,0.087890625
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,56.4,0.0,21.6,Denial of Service,System,00:04:54.640,294.64,625.28,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,55.0,0.5,21.6,Denial of Service,System,00:04:55.650,295.65,625.28,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,55.0,0.5,21.6,Denial of Service,System,00:04:56.660,296.66,625.28,1.4140625
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,55.5,0.0,21.6,Denial of Service,System,00:04:57.670,297.67,625.28,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,54.5,0.0,21.6,Denial of Service,System,00:04:58.680,298.68,625.28,0.087890625
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,54.5,0.0,21.6,Denial of Service,System,00:04:59.690,299.69,625.28,14.68359375
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,54.5,0.5,21.6,Denial of Service,System,00:05:00.700,300.7,625.28,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,55.5,0.5,21.6,Denial of Service,System,00:05:01.710,301.71,625.25,36.708984375
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,54.0,0.5,21.6,Denial of Service,System,00:05:02.720,302.72,625.25,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,55.0,0.0,21.6,Denial of Service,System,00:05:03.730,303.73,625.25,0.154296875
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,55.5,0.0,21.6,Denial of Service,System,00:05:04.740,304.74,625.0,3.6708984375
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,55.5,0.0,21.6,Denial of Service,System,00:05:05.750,305.75,625.0,0.240234375
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,55.0,0.0,21.6,Denial of Service,System,00:05:06.760,306.76,625.0,1.048828125
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,55.0,0.0,21.6,Denial of Service,System,00:05:07.770,307.77,625.0,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,55.0,0.5,21.6,Denial of Service,System,00:05:08.780,308.78,625.0,0.087890625
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,54.5,0.0,21.6,Denial of Service,System,00:05:09.790,309.79,625.0,1.4140625
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,54.0,0.0,21.6,Denial of Service,System,00:05:10.790,310.79,625.0,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,54.5,0.0,21.6,Denial of Service,System,00:05:11.800,311.8,625.0,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,55.0,0.0,21.6,Denial of Service,System,00:05:12.810,312.81,625.0,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,54.5,0.0,21.6,Denial of Service,System,00:05:13.820,313.82,625.0,0.087890625
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,55.0,0.5,21.6,Denial of Service,System,00:05:14.830,314.83,624.99,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,54.0,0.0,21.6,Denial of Service,System,00:05:15.840,315.84,624.99,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,55.5,0.5,21.6,Denial of Service,System,00:05:16.850,316.85,624.99,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,55.0,0.0,21.6,Denial of Service,System,00:05:17.860,317.86,624.99,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,55.5,0.0,21.6,Denial of Service,System,00:05:18.870,318.87,624.99,0.087890625
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,55.5,0.0,21.6,Denial of Service,System,00:05:19.880,319.88,624.83,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,54.5,0.0,21.6,Denial of Service,System,00:05:20.890,320.89,624.96,0.1025390625
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,55.0,0.0,21.6,Denial of Service,System,00:05:21.900,321.9,624.71,1.4140625
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,54.0,0.0,21.6,Denial of Service,System,00:05:22.910,322.91,624.71,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,55.0,0.0,21.6,Denial of Service,System,00:05:23.910,323.91,624.71,0.087890625
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,54.5,0.0,21.6,Denial of Service,System,00:05:24.920,324.92,624.71,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,53.5,0.0,21.6,Denial of Service,System,00:05:25.930,325.93,624.71,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,54.5,0.5,21.6,Denial of Service,System,00:05:26.940,326.94,624.71,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,55.0,0.0,21.6,Denial of Service,System,00:05:27.950,327.95,624.71,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,54.5,0.0,21.6,Denial of Service,System,00:05:28.960,328.96,624.71,0.087890625
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,55.0,0.0,21.6,Denial of Service,System,00:05:29.970,329.97,624.71,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,55.5,0.0,21.6,Denial of Service,System,00:05:30.980,330.98,624.71,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,54.0,0.0,21.6,Denial of Service,System,00:05:31.990,331.99,624.71,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,55.0,0.5,21.6,Denial of Service,System,00:05:33.000,333.0,624.71,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,54.5,0.0,21.6,Denial of Service,System,00:05:34.000,334.0,624.71,0.158203125
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,54.0,0.0,21.6,Denial of Service,System,00:05:35.010,335.01,624.71,1.4140625
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,55.0,0.0,21.6,Denial of Service,System,00:05:36.020,336.02,624.71,0.40234375
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,54.0,0.0,21.6,Denial of Service,System,00:05:37.030,337.03,624.71,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,54.0,0.5,21.6,Denial of Service,System,00:05:38.040,338.04,624.71,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,54.5,0.0,21.6,Denial of Service,System,00:05:39.050,339.05,624.7,0.087890625
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,55.5,0.0,21.6,Denial of Service,System,00:05:40.060,340.06,624.7,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,55.0,0.0,21.6,Denial of Service,System,00:05:41.070,341.07,624.7,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,55.0,0.0,21.6,Denial of Service,System,00:05:42.080,342.08,624.7,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,54.5,0.0,21.6,Denial of Service,System,00:05:43.090,343.09,624.7,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,54.5,0.0,21.6,Denial of Service,System,00:05:44.100,344.1,624.7,0.087890625
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,55.5,0.0,21.6,Denial of Service,System,00:05:45.110,345.11,624.69,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,54.5,0.0,21.6,Denial of Service,System,00:05:46.110,346.11,624.63,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,55.0,0.0,21.6,Denial of Service,System,00:05:47.120,347.12,624.63,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,55.0,2.0,21.6,Denial of Service,System,00:05:48.130,348.13,624.63,1.5703125
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,54.0,0.0,21.6,Denial of Service,System,00:05:49.140,349.14,624.63,0.25
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,54.0,0.0,21.6,Denial of Service,System,00:05:50.150,350.15,624.63,0.1025390625
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,55.0,2.0,21.6,Denial of Service,System,00:05:51.160,351.16,624.5,14.3955078125
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,54.0,0.0,21.6,Denial of Service,System,00:05:52.170,352.17,624.62,1.71875
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,54.0,0.0,21.6,Denial of Service,System,00:05:53.180,353.18,624.62,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,55.0,0.0,21.6,Denial of Service,System,00:05:54.190,354.19,624.62,0.087890625
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,55.0,0.0,21.6,Denial of Service,System,00:05:55.200,355.2,624.62,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,55.0,0.0,21.6,Denial of Service,System,00:05:56.210,356.21,624.62,0.078125
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,54.5,0.5,21.5,Denial of Service,System,00:05:57.220,357.22,620.54,0.037109375
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,54.5,0.0,21.5,Denial of Service,System,00:05:58.220,358.22,621.28,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,55.5,0.0,21.5,Denial of Service,System,00:05:59.230,359.23,621.28,0.087890625
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,54.5,0.5,21.5,Denial of Service,System,00:06:00.240,360.24,621.28,1.4140625
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,54.5,0.0,21.4,Denial of Service,System,00:06:01.250,361.25,618.05,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,54.0,0.0,21.5,Denial of Service,System,00:06:02.260,362.26,619.68,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,3,Recovery,54.5,0.5,21.5,Denial of Service,System,00:06:03.270,363.27,619.67,0.0
