Attack,Host,Run,Mode,CPU Temperature (°C),CPU Usage (%),Memory Usage (%),Attack Type,Measurement,Timestamp,Relative Time (s),Memory Usage (Mo),Network (Ko/s)
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Attack,55.0,0.0,22.1,Denial of Service,System,00:03:04.630,184.63,636.61,0.087890625
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Attack,55.0,0.5,22.0,Denial of Service,System,00:03:05.640,185.64,635.8,0.078125
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Attack,55.0,0.0,22.0,Denial of Service,System,00:03:06.650,186.65,635.8,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Attack,55.0,0.0,22.0,Denial of Service,System,00:03:07.660,187.66,635.79,0.162109375
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Attack,55.0,2.0,22.0,Denial of Service,System,00:03:08.670,188.67,635.79,29.8115234375
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Attack,54.0,0.5,22.0,Denial of Service,System,00:03:09.680,189.68,635.79,40.0458984375
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Attack,55.0,1.0,22.0,Denial of Service,System,00:03:10.690,190.69,636.03,25.265625
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Attack,54.5,3.0,22.0,Denial of Service,System,00:03:11.690,191.69,636.02,22.1484375
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Attack,54.0,1.5,22.1,Denial of Service,System,00:03:12.700,192.7,637.14,36.875
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Attack,55.0,1.0,22.1,Denial of Service,System,00:03:13.710,193.71,638.79,31.5078125
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Attack,55.5,0.5,22.1,Denial of Service,System,00:03:14.720,194.72,636.7,0.087890625
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Attack,55.0,1.0,22.1,Denial of Service,System,00:03:15.730,195.73,636.95,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Attack,55.5,0.0,22.1,Denial of Service,System,00:03:16.740,196.74,636.95,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Attack,55.0,1.5,22.1,Denial of Service,System,00:03:17.750,197.75,636.94,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Attack,55.0,0.0,22.1,Denial of Service,System,00:03:18.760,198.76,636.94,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Attack,55.5,0.0,22.1,Denial of Service,System,00:03:19.770,199.77,636.94,0.087890625
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Attack,55.0,0.0,22.1,Denial of Service,System,00:03:20.780,200.78,636.94,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Attack,55.0,0.0,22.1,Denial of Service,System,00:03:21.790,201.79,636.94,0.1025390625
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Attack,55.5,0.0,22.1,Denial of Service,System,00:03:22.800,202.8,636.94,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Attack,55.0,0.0,22.1,Denial of Service,System,00:03:23.810,203.81,636.93,1.451171875
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Attack,56.0,0.0,22.1,Denial of Service,System,00:03:24.810,204.81,636.93,0.701171875
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Attack,55.5,2.0,22.1,Denial of Service,System,00:03:25.820,205.82,636.93,31.537109375
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Attack,55.5,0.5,22.1,Denial of Service,System,00:03:26.830,206.83,636.93,0.0703125
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Attack,54.5,0.0,22.1,Denial of Service,System,00:03:27.840,207.84,636.93,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Attack,55.5,0.0,22.1,Denial of Service,System,00:03:28.850,208.85,636.93,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Attack,54.0,0.5,22.1,Denial of Service,System,00:03:29.860,209.86,636.93,0.158203125
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Attack,56.0,0.5,22.1,Denial of Service,System,00:03:30.870,210.87,636.93,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Attack,55.5,1.0,22.1,Denial of Service,System,00:03:31.880,211.88,636.92,15.95703125
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Attack,54.5,0.5,22.1,Denial of Service,System,00:03:32.890,212.89,637.16,36.3515625
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Attack,55.5,1.5,22.1,Denial of Service,System,00:03:33.900,213.9,637.39,36.337890625
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Attack,55.0,1.0,21.9,Denial of Service,System,00:03:34.910,214.91,632.06,3.779296875
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Attack,55.0,0.5,21.9,Denial of Service,System,00:03:35.920,215.92,632.29,1.4140625
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Attack,55.0,0.0,21.9,Denial of Service,System,00:03:36.930,216.93,632.29,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Attack,56.0,0.0,21.9,Denial of Service,System,00:03:37.940,217.94,632.29,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Attack,55.5,0.0,21.9,Denial of Service,System,00:03:38.940,218.94,632.29,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Attack,55.0,0.0,21.9,Denial of Service,System,00:03:39.950,219.95,632.29,0.087890625
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Attack,54.5,2.5,21.9,Denial of Service,System,00:03:40.960,220.96,632.29,34.1865234375
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Attack,55.0,3.5,22.0,Denial of Service,System,00:03:41.970,221.97,633.03,38.5126953125
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Attack,56.4,6.1,21.7,Denial of Service,System,00:03:42.980,222.98,623.84,19.6767578125
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Attack,56.0,0.0,21.7,Denial of Service,System,00:03:43.990,223.99,623.95,0.06640625
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Attack,55.5,0.5,21.7,Denial of Service,System,00:03:44.990,224.99,623.95,0.087890625
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Attack,56.0,0.0,21.7,Denial of Service,System,00:03:46.000,226.0,623.95,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Attack,55.5,0.0,21.7,Denial of Service,System,00:03:47.000,227.0,623.95,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Attack,55.0,0.0,21.7,Denial of Service,System,00:03:48.000,228.0,623.95,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Attack,55.5,1.0,21.7,Denial of Service,System,00:03:49.010,229.01,623.95,2.556640625
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Attack,55.0,0.0,21.7,Denial of Service,System,00:03:50.020,230.02,623.95,1.62109375
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Attack,54.5,0.0,21.7,Denial of Service,System,00:03:51.030,231.03,623.95,0.154296875
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Attack,55.0,0.5,21.7,Denial of Service,System,00:03:52.040,232.04,623.95,1.9482421875
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Attack,55.5,0.0,21.7,Denial of Service,System,00:03:53.050,233.05,623.95,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Attack,55.5,0.0,21.7,Denial of Service,System,00:03:54.060,234.06,622.87,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Attack,55.5,0.0,21.7,Denial of Service,System,00:03:55.070,235.07,622.87,0.087890625
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Attack,55.5,0.0,21.7,Denial of Service,System,00:03:56.080,236.08,622.87,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Attack,55.5,0.0,21.7,Denial of Service,System,00:03:57.090,237.09,622.87,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Attack,55.0,0.0,21.7,Denial of Service,System,00:03:58.100,238.1,622.87,41.0791015625
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Attack,55.5,0.5,21.7,Denial of Service,System,00:03:59.110,239.11,623.35,36.7646484375
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,56.0,0.0,21.7,Denial of Service,System,00:04:00.120,240.12,623.35,15.88671875
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,55.0,1.0,21.7,Denial of Service,System,00:04:01.130,241.13,623.34,13.71875
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,55.5,10.2,21.7,Denial of Service,System,00:04:02.140,242.14,623.25,186.68359375
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,56.4,0.0,21.7,Denial of Service,System,00:04:03.140,243.14,622.19,9.107421875
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,56.4,0.0,21.6,Denial of Service,System,00:04:04.140,244.14,618.67,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,56.4,0.5,21.5,Denial of Service,System,00:04:05.150,245.15,617.42,0.087890625
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,55.0,0.0,21.6,Denial of Service,System,00:04:06.150,246.15,617.57,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,56.0,0.0,21.6,Denial of Service,System,00:04:07.160,247.16,617.54,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,55.5,0.0,21.5,Denial of Service,System,00:04:08.170,248.17,617.29,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,55.5,0.0,21.5,Denial of Service,System,00:04:09.180,249.18,617.43,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,55.5,0.0,21.6,Denial of Service,System,00:04:10.190,250.19,617.5,0.087890625
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,55.0,0.0,21.6,Denial of Service,System,00:04:11.190,251.19,617.5,2.572265625
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,55.5,0.0,21.6,Denial of Service,System,00:04:12.200,252.2,617.5,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,54.5,0.5,21.6,Denial of Service,System,00:04:13.210,253.21,617.5,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,55.0,0.0,21.6,Denial of Service,System,00:04:14.220,254.22,617.5,1.966796875
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,54.5,0.0,21.5,Denial of Service,System,00:04:15.230,255.23,617.24,0.248046875
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,56.0,0.0,21.5,Denial of Service,System,00:04:16.240,256.24,616.99,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,54.5,0.0,21.5,Denial of Service,System,00:04:17.250,257.25,616.99,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,55.5,0.0,21.5,Denial of Service,System,00:04:18.260,258.26,616.99,0.267578125
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,56.4,0.0,21.5,Denial of Service,System,00:04:19.270,259.27,616.99,0.23046875
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,54.5,0.0,21.5,Denial of Service,System,00:04:20.280,260.28,616.99,0.087890625
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,56.0,0.5,21.5,Denial of Service,System,00:04:21.290,261.29,616.98,0.1025390625
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,54.5,0.5,21.5,Denial of Service,System,00:04:22.300,262.3,617.23,0.23046875
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,55.0,0.0,21.5,Denial of Service,System,00:04:23.310,263.31,617.23,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,55.0,0.0,21.5,Denial of Service,System,00:04:24.310,264.31,617.23,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,55.5,0.0,21.5,Denial of Service,System,00:04:25.320,265.32,617.23,0.087890625
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,56.0,0.0,21.5,Denial of Service,System,00:04:26.330,266.33,617.23,0.146484375
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,55.5,0.0,21.5,Denial of Service,System,00:04:27.340,267.34,617.23,1.451171875
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,55.0,0.0,21.5,Denial of Service,System,00:04:28.350,268.35,617.23,0.06640625
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,55.0,0.0,21.5,Denial of Service,System,00:04:29.360,269.36,617.23,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,55.5,0.0,21.5,Denial of Service,System,00:04:30.370,270.37,617.23,0.087890625
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,55.0,0.0,21.5,Denial of Service,System,00:04:31.380,271.38,617.23,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,54.5,0.0,21.5,Denial of Service,System,00:04:32.390,272.39,617.23,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,55.5,14.9,21.6,Denial of Service,System,00:04:33.400,273.4,615.88,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,55.5,0.0,21.6,Denial of Service,System,00:04:34.410,274.41,617.12,0.087890625
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,56.0,0.0,21.6,Denial of Service,System,00:04:35.420,275.42,617.14,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,56.4,0.0,21.6,Denial of Service,System,00:04:36.420,276.42,615.68,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,55.5,0.0,21.6,Denial of Service,System,00:04:37.420,277.42,615.45,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,56.0,0.0,21.5,Denial of Service,System,00:04:38.430,278.43,614.79,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,55.0,0.0,21.5,Denial of Service,System,00:04:39.440,279.44,614.78,1.501953125
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,55.0,0.0,21.5,Denial of Service,System,00:04:40.450,280.45,614.78,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,55.0,0.5,21.5,Denial of Service,System,00:04:41.450,281.45,614.78,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,55.5,0.0,21.5,Denial of Service,System,00:04:42.460,282.46,614.78,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,55.5,0.0,21.5,Denial of Service,System,00:04:43.470,283.47,614.77,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,54.5,0.0,21.5,Denial of Service,System,00:04:44.480,284.48,614.77,0.087890625
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,55.5,0.0,21.5,Denial of Service,System,00:04:45.490,285.49,614.77,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,55.5,0.0,21.5,Denial of Service,System,00:04:46.500,286.5,614.77,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,55.5,0.0,21.5,Denial of Service,System,00:04:47.510,287.51,614.77,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,55.5,0.0,21.5,Denial of Service,System,00:04:48.520,288.52,614.77,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,55.5,2.0,21.5,Denial of Service,System,00:04:49.530,289.53,614.77,0.087890625
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,55.0,0.5,21.5,Denial of Service,System,00:04:50.540,290.54,614.77,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,55.0,0.0,21.5,Denial of Service,System,00:04:51.550,291.55,614.77,0.1025390625
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,55.0,0.0,21.5,Denial of Service,System,00:04:52.560,292.56,614.77,1.4140625
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,56.0,0.0,21.5,Denial of Service,System,00:04:53.570,293.57,614.77,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,54.5,0.0,21.5,Denial of Service,System,00:04:54.580,294.58,614.76,0.087890625
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,55.0,0.0,21.5,Denial of Service,System,00:04:55.590,295.59,614.76,0.0703125
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,55.0,0.5,21.5,Denial of Service,System,00:04:56.590,296.59,614.76,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,54.5,0.0,21.5,Denial of Service,System,00:04:57.600,297.6,614.76,0.0703125
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,55.0,0.5,21.5,Denial of Service,System,00:04:58.610,298.61,614.9,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,54.0,0.5,21.5,Denial of Service,System,00:04:59.620,299.62,615.0,0.087890625
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,56.0,0.0,21.5,Denial of Service,System,00:05:00.630,300.63,615.0,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,54.0,0.0,21.5,Denial of Service,System,00:05:01.640,301.64,615.0,0.267578125
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,55.5,0.5,21.5,Denial of Service,System,00:05:02.650,302.65,615.0,0.23046875
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,54.5,0.0,21.5,Denial of Service,System,00:05:03.660,303.66,615.0,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,55.0,0.0,21.5,Denial of Service,System,00:05:04.670,304.67,615.0,0.087890625
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,54.0,1.0,21.5,Denial of Service,System,00:05:05.680,305.68,615.0,1.9765625
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,54.5,0.0,21.5,Denial of Service,System,00:05:06.690,306.69,615.0,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,54.5,0.0,21.5,Denial of Service,System,00:05:07.700,307.7,615.14,0.162109375
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,56.0,0.0,21.5,Denial of Service,System,00:05:08.710,308.71,615.25,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,56.0,0.5,21.5,Denial of Service,System,00:05:09.720,309.72,615.25,0.087890625
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,53.5,0.0,21.5,Denial of Service,System,00:05:10.720,310.72,615.25,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,55.0,0.0,21.5,Denial of Service,System,00:05:11.730,311.73,615.25,0.06640625
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,55.0,0.0,21.5,Denial of Service,System,00:05:12.740,312.74,615.24,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,55.0,0.0,21.5,Denial of Service,System,00:05:13.750,313.75,615.24,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,54.5,0.5,21.5,Denial of Service,System,00:05:14.760,314.76,615.24,0.318359375
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,55.5,0.0,21.5,Denial of Service,System,00:05:15.770,315.77,615.24,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,55.0,0.0,21.5,Denial of Service,System,00:05:16.780,316.78,615.24,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,54.5,0.5,21.5,Denial of Service,System,00:05:17.790,317.79,615.24,1.4140625
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,56.0,0.0,21.5,Denial of Service,System,00:05:18.800,318.8,615.24,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,55.0,0.0,21.5,Denial of Service,System,00:05:19.810,319.81,615.24,0.087890625
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,54.0,0.0,21.5,Denial of Service,System,00:05:20.820,320.82,615.24,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,54.5,0.0,21.5,Denial of Service,System,00:05:21.830,321.83,615.24,0.1025390625
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,54.0,0.0,21.5,Denial of Service,System,00:05:22.840,322.84,615.24,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,54.0,0.0,21.5,Denial of Service,System,00:05:23.840,323.84,615.24,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,55.0,0.0,21.5,Denial of Service,System,00:05:24.850,324.85,615.24,0.087890625
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,55.0,0.0,21.5,Denial of Service,System,00:05:25.860,325.86,615.24,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,54.5,0.5,21.5,Denial of Service,System,00:05:26.870,326.87,615.24,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,55.0,0.0,21.5,Denial of Service,System,00:05:27.880,327.88,615.48,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,54.5,0.0,21.5,Denial of Service,System,00:05:28.890,328.89,615.48,0.037109375
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,55.0,0.0,21.5,Denial of Service,System,00:05:29.900,329.9,615.48,0.140625
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,54.5,0.5,21.5,Denial of Service,System,00:05:30.910,330.91,615.48,1.4140625
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,55.0,0.0,21.5,Denial of Service,System,00:05:31.920,331.92,615.48,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,54.0,0.0,21.5,Denial of Service,System,00:05:32.930,332.93,615.48,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,54.0,0.0,21.5,Denial of Service,System,00:05:33.940,333.94,615.48,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,55.5,2.0,21.5,Denial of Service,System,00:05:34.950,334.95,615.48,13.6650390625
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,55.0,0.0,21.5,Denial of Service,System,00:05:35.960,335.96,615.48,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,54.0,0.0,21.5,Denial of Service,System,00:05:36.960,336.96,615.47,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,54.5,0.0,21.5,Denial of Service,System,00:05:37.970,337.97,615.47,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,54.5,0.5,21.5,Denial of Service,System,00:05:38.980,338.98,615.47,0.0703125
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,55.5,0.0,21.5,Denial of Service,System,00:05:39.990,339.99,615.47,0.166015625
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,55.5,0.0,21.5,Denial of Service,System,00:05:41.000,341.0,615.47,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,55.0,0.0,21.5,Denial of Service,System,00:05:42.010,342.01,615.47,0.0703125
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,54.5,0.0,21.5,Denial of Service,System,00:05:43.020,343.02,615.47,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,53.5,0.0,21.5,Denial of Service,System,00:05:44.030,344.03,615.71,1.4140625
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,54.5,0.0,21.5,Denial of Service,System,00:05:45.040,345.04,615.71,0.087890625
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,54.5,0.0,21.5,Denial of Service,System,00:05:46.050,346.05,615.71,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,54.5,0.0,21.5,Denial of Service,System,00:05:47.060,347.06,615.71,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,55.0,0.0,21.5,Denial of Service,System,00:05:48.070,348.07,615.71,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,55.0,1.5,21.5,Denial of Service,System,00:05:49.080,349.08,615.71,0.861328125
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,54.0,0.0,21.5,Denial of Service,System,00:05:50.080,350.08,615.71,2.529296875
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,55.0,0.5,21.5,Denial of Service,System,00:05:51.090,351.09,615.7,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,55.0,0.0,21.5,Denial of Service,System,00:05:52.100,352.1,615.7,0.1025390625
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,55.0,0.0,21.5,Denial of Service,System,00:05:53.110,353.11,615.7,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,54.0,0.0,21.5,Denial of Service,System,00:05:54.120,354.12,615.7,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,55.0,0.0,21.5,Denial of Service,System,00:05:55.130,355.13,615.7,0.087890625
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,54.5,0.0,21.5,Denial of Service,System,00:05:56.140,356.14,615.7,1.4140625
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,54.5,0.0,21.5,Denial of Service,System,00:05:57.150,357.15,615.7,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,54.5,0.0,21.5,Denial of Service,System,00:05:58.160,358.16,615.69,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,54.5,0.0,21.5,Denial of Service,System,00:05:59.170,359.17,615.69,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,54.5,0.0,21.5,Denial of Service,System,00:06:00.180,360.18,615.69,0.087890625
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,54.5,0.0,21.5,Denial of Service,System,00:06:01.190,361.19,615.69,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,54.5,0.0,21.5,Denial of Service,System,00:06:02.200,362.2,615.68,0.0
Slowloris (HTTP),Raspberry Pi 4B 2GB,2,Recovery,54.5,0.0,21.5,Denial of Service,System,00:06:03.210,363.21,615.83,0.0
